"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.8026053106639
1.57542,0,-170,-30.671354056888
1.57542,0,-160,-28.33878669994
1.57542,0,-150,-25.4015962462353
1.57542,0,-140,-25.4882493362337
1.57542,0,-130,-24.2286744539702
1.57542,0,-120,-21.3270800601674
1.57542,0,-110,-18.9145096216289
1.57542,0,-100,-17.0615800615472
1.57542,0,-90,-15.5701770280099
1.57542,0,-80,-14.4948565121381
1.57542,0,-70,-14.1825792720726
1.57542,0,-60,-15.473188231816
1.57542,0,-50,-20.9748188853377
1.57542,0,-40,-19.4989235981802
1.57542,0,-30,-9.76080029609431
1.57542,0,-20,-4.85404572470545
1.57542,0,-10,-2.30043292995671
1.57542,0,0,-1.51405083845773
1.57542,0,10,-2.37859405794246
1.57542,0,20,-5.01063191803551
1.57542,0,30,-9.96448213321959
1.57542,0,40,-19.717974592429
1.57542,0,50,-22.0182113385941
1.57542,0,60,-16.0069656881001
1.57542,0,70,-14.4754070085583
1.57542,0,80,-14.5373185478087
1.57542,0,90,-15.3065565295677
1.57542,0,100,-16.4072337053248
1.57542,0,110,-17.7652140815198
1.57542,0,120,-19.6088325252647
1.57542,0,130,-22.3751503013058
1.57542,0,140,-26.1110482716827
1.57542,0,150,-29.6528202711271
1.57542,0,160,-31.1727490841978
1.57542,0,170,-27.7015784022196
1.57542,0,180,-26.8026053106639
