"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-36.3744993038766
1.57542,0,-170,-25.7097919677318
1.57542,0,-160,-24.3720820718691
1.57542,0,-150,-23.1024266237381
1.57542,0,-140,-19.4275060179583
1.57542,0,-130,-17.258291374534
1.57542,0,-120,-16.2531793603129
1.57542,0,-110,-15.4312825218731
1.57542,0,-100,-14.2285188520919
1.57542,0,-90,-12.5020557449899
1.57542,0,-80,-10.3418750951323
1.57542,0,-70,-7.9769918108625
1.57542,0,-60,-5.72109781449431
1.57542,0,-50,-3.90684855103175
1.57542,0,-40,-2.84528511446783
1.57542,0,-30,-2.8586351490329
1.57542,0,-20,-4.46500701738169
1.57542,0,-10,-9.11359878206442
1.57542,0,0,-28.187081714398
1.57542,0,10,-9.76775583100571
1.57542,0,20,-4.76797511084435
1.57542,0,30,-3.06687175653425
1.57542,0,40,-3.05750596198682
1.57542,0,50,-4.16644376383407
1.57542,0,60,-6.02588983796158
1.57542,0,70,-8.30205281434089
1.57542,0,80,-10.6653749152307
1.57542,0,90,-12.8130993079042
1.57542,0,100,-14.5196163652161
1.57542,0,110,-15.7065447335793
1.57542,0,120,-16.5760055403856
1.57542,0,130,-17.8005388233067
1.57542,0,140,-20.5504681372925
1.57542,0,150,-25.6027627176844
1.57542,0,160,-26.9316235796
1.57542,0,170,-28.7872765301753
1.57542,0,180,-36.3744993038766
