"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.5282345307516
1.57542,0,-170,-22.7764701041143
1.57542,0,-160,-21.7749932423919
1.57542,0,-150,-19.0627655467981
1.57542,0,-140,-15.6940890382896
1.57542,0,-130,-13.896273723282
1.57542,0,-120,-12.9571877786215
1.57542,0,-110,-12.080791791124
1.57542,0,-100,-10.9002684614876
1.57542,0,-90,-9.33392262706009
1.57542,0,-80,-7.41832514137881
1.57542,0,-70,-5.28603375660856
1.57542,0,-60,-3.16853507267975
1.57542,0,-50,-1.35789692144366
1.57542,0,-40,-0.137402865640886
1.57542,0,-30,0.29165406128654
1.57542,0,-20,-0.0935669677310407
1.57542,0,-10,-0.895887280658278
1.57542,0,0,-1.11951329316284
1.57542,0,10,-0.428738283133275
1.57542,0,20,0.200287803449165
1.57542,0,30,0.10824883119851
1.57542,0,40,-0.789780743841524
1.57542,0,50,-2.38006322861671
1.57542,0,60,-4.47837128025015
1.57542,0,70,-6.84231083179994
1.57542,0,80,-9.19669492562723
1.57542,0,90,-11.2954748538356
1.57542,0,100,-12.98325665015
1.57542,0,110,-14.2331479661075
1.57542,0,120,-15.2321534311652
1.57542,0,130,-16.4946414495476
1.57542,0,140,-18.5833442412807
1.57542,0,150,-20.7358346077902
1.57542,0,160,-21.8063163891544
1.57542,0,170,-25.7740057841348
1.57542,0,180,-28.5282345307516
