"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-33.4813869919659
1.57542,0,-170,-35.5289815279636
1.57542,0,-160,-33.8636369543483
1.57542,0,-150,-28.287897255926
1.57542,0,-140,-24.5948693904603
1.57542,0,-130,-21.6427473531782
1.57542,0,-120,-19.3705578550582
1.57542,0,-110,-17.6315925802152
1.57542,0,-100,-16.1503454133741
1.57542,0,-90,-14.7179037358418
1.57542,0,-80,-13.2063696805209
1.57542,0,-70,-11.4912919157439
1.57542,0,-60,-9.38039322558231
1.57542,0,-50,-6.73114141757975
1.57542,0,-40,-3.74522837248831
1.57542,0,-30,-0.912069695502803
1.57542,0,-20,1.34153035568956
1.57542,0,-10,2.77599873332993
1.57542,0,0,3.28290322589878
1.57542,0,10,2.83123645859397
1.57542,0,20,1.45097865460072
1.57542,0,30,-0.758207669369593
1.57542,0,40,-3.58486731561348
1.57542,0,50,-6.64411653154524
1.57542,0,60,-9.44370138330558
1.57542,0,70,-11.703516868708
1.57542,0,80,-13.5145441071289
1.57542,0,90,-15.0799684854249
1.57542,0,100,-16.531599667538
1.57542,0,110,-17.9649058782552
1.57542,0,120,-19.5089974248101
1.57542,0,130,-21.3141291218185
1.57542,0,140,-23.4744854316189
1.57542,0,150,-26.4282299587414
1.57542,0,160,-32.319364860458
1.57542,0,170,-38.9551045712343
1.57542,0,180,-33.4813869919659
