"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.9773186530367
1.57542,0,-170,-28.0987459863337
1.57542,0,-160,-28.9540744627601
1.57542,0,-150,-28.933525001574
1.57542,0,-140,-28.9447128613227
1.57542,0,-130,-24.2183904883661
1.57542,0,-120,-20.3237511537226
1.57542,0,-110,-17.949206225734
1.57542,0,-100,-16.3248641592908
1.57542,0,-90,-15.064657034308
1.57542,0,-80,-14.1623861789622
1.57542,0,-70,-13.9286533530648
1.57542,0,-60,-15.1387668486392
1.57542,0,-50,-20.2072709514368
1.57542,0,-40,-21.1493738308331
1.57542,0,-30,-10.2839033768477
1.57542,0,-20,-4.98364868270882
1.57542,0,-10,-2.19721378635673
1.57542,0,0,-1.25850995244402
1.57542,0,10,-2.01070889488137
1.57542,0,20,-4.53279541720013
1.57542,0,30,-9.30623023062758
1.57542,0,40,-18.0099590528754
1.57542,0,50,-20.3207237174251
1.57542,0,60,-15.449501568834
1.57542,0,70,-14.1527002928866
1.57542,0,80,-14.400025539754
1.57542,0,90,-15.3755077117518
1.57542,0,100,-16.7231754215304
1.57542,0,110,-18.3816464255785
1.57542,0,120,-20.5776582381565
1.57542,0,130,-23.4093235677744
1.57542,0,140,-24.7437701561886
1.57542,0,150,-23.8664496876782
1.57542,0,160,-24.7884430474883
1.57542,0,170,-27.0749499696254
1.57542,0,180,-26.9773186530367
