"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.7112097495114
1.57542,0,-170,-22.4431116473302
1.57542,0,-160,-21.476234996515
1.57542,0,-150,-18.893123646413
1.57542,0,-140,-15.6539293025773
1.57542,0,-130,-13.8981528361891
1.57542,0,-120,-12.9427074847399
1.57542,0,-110,-12.010542954391
1.57542,0,-100,-10.75947750771
1.57542,0,-90,-9.12605715007076
1.57542,0,-80,-7.15868771746583
1.57542,0,-70,-4.99874089500669
1.57542,0,-60,-2.87892167397426
1.57542,0,-50,-1.08366283434644
1.57542,0,-40,0.113008695656596
1.57542,0,-30,0.510632258444193
1.57542,0,-20,0.0603795281704077
1.57542,0,-10,-0.918539504751038
1.57542,0,0,-1.42570536756251
1.57542,0,10,-0.857497893190142
1.57542,0,20,-0.168104760603755
1.57542,0,30,-0.14798156790925
1.57542,0,40,-0.928964190493655
1.57542,0,50,-2.41463644213297
1.57542,0,60,-4.43356912634534
1.57542,0,70,-6.74933607669568
1.57542,0,80,-9.08657199980309
1.57542,0,90,-11.198894719161
1.57542,0,100,-12.9366099471352
1.57542,0,110,-14.2831004697843
1.57542,0,120,-15.4353869089143
1.57542,0,130,-16.9493484297547
1.57542,0,140,-19.5123609499878
1.57542,0,150,-22.0308367522316
1.57542,0,160,-22.517672892982
1.57542,0,170,-25.952710754997
1.57542,0,180,-27.7112097495114
