"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.3279672326832
1.57542,0,-170,-23.8871849958319
1.57542,0,-160,-25.375355719554
1.57542,0,-150,-21.3698672646319
1.57542,0,-140,-16.8143386408138
1.57542,0,-130,-14.8166472851992
1.57542,0,-120,-13.8422612410138
1.57542,0,-110,-12.9164045982176
1.57542,0,-100,-11.6962173237328
1.57542,0,-90,-10.1336235627574
1.57542,0,-80,-8.25704364477251
1.57542,0,-70,-6.16787417334237
1.57542,0,-60,-4.06359044671271
1.57542,0,-50,-2.21518796006489
1.57542,0,-40,-0.902309492344298
1.57542,0,-30,-0.336861815605805
1.57542,0,-20,-0.581929086164927
1.57542,0,-10,-1.35283308616709
1.57542,0,0,-1.67920898657999
1.57542,0,10,-0.872854670348552
1.57542,0,20,0.123077323070753
1.57542,0,30,0.429023939598167
1.57542,0,40,-0.13194733833946
1.57542,0,50,-1.46175455530489
1.57542,0,60,-3.36583660403237
1.57542,0,70,-5.58761936716574
1.57542,0,80,-7.84249148423499
1.57542,0,90,-9.87165851148672
1.57542,0,100,-11.4966423318467
1.57542,0,110,-12.6761134126602
1.57542,0,120,-13.6081383842037
1.57542,0,130,-14.7870874085492
1.57542,0,140,-16.6583346334086
1.57542,0,150,-18.6352604909811
1.57542,0,160,-20.2580642234251
1.57542,0,170,-24.8529185772786
1.57542,0,180,-28.3279672326832
