"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-41.5198943114863
1.57542,0,-170,-22.9090620037066
1.57542,0,-160,-19.433507438352
1.57542,0,-150,-18.2903196735147
1.57542,0,-140,-16.6115610653777
1.57542,0,-130,-15.4464606655814
1.57542,0,-120,-15.0572852974846
1.57542,0,-110,-14.7570945576528
1.57542,0,-100,-13.9380057968517
1.57542,0,-90,-12.418654932218
1.57542,0,-80,-10.3307569284722
1.57542,0,-70,-7.95781865949941
1.57542,0,-60,-5.65179006109649
1.57542,0,-50,-3.77161432408891
1.57542,0,-40,-2.64828847456788
1.57542,0,-30,-2.61803901901407
1.57542,0,-20,-4.21535466736924
1.57542,0,-10,-8.97588423510914
1.57542,0,0,-36.8916808987214
1.57542,0,10,-9.08247818313219
1.57542,0,20,-4.21980278135781
1.57542,0,30,-2.57745339494367
1.57542,0,40,-2.58277925216724
1.57542,0,50,-3.6898654229272
1.57542,0,60,-5.55990443201716
1.57542,0,70,-7.86616499908541
1.57542,0,80,-10.2554359274678
1.57542,0,90,-12.3795436479541
1.57542,0,100,-13.9549110797625
1.57542,0,110,-14.8383470890709
1.57542,0,120,-15.1909947659664
1.57542,0,130,-15.6234991436514
1.57542,0,140,-16.8498432779518
1.57542,0,150,-18.5295904180239
1.57542,0,160,-19.3835563623255
1.57542,0,170,-22.3419579702584
1.57542,0,180,-41.5198943114863
