"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-37.618113452152
1.57542,0,-170,-24.672910824393
1.57542,0,-160,-23.2450128629396
1.57542,0,-150,-23.6361715210087
1.57542,0,-140,-20.412699282046
1.57542,0,-130,-17.9886733098138
1.57542,0,-120,-16.83308534169
1.57542,0,-110,-15.9333966576525
1.57542,0,-100,-14.6856462943002
1.57542,0,-90,-12.9412565839989
1.57542,0,-80,-10.7783892969684
1.57542,0,-70,-8.40185874237135
1.57542,0,-60,-6.1105079106434
1.57542,0,-50,-4.25101432928851
1.57542,0,-40,-3.17444348883529
1.57542,0,-30,-3.24559146809756
1.57542,0,-20,-5.01668122919112
1.57542,0,-10,-10.0921809414771
1.57542,0,0,-28.1741845861765
1.57542,0,10,-9.21718047058149
1.57542,0,20,-4.55059748851363
1.57542,0,30,-2.89532229796107
1.57542,0,40,-2.83559393286095
1.57542,0,50,-3.86172143579293
1.57542,0,60,-5.65071025891157
1.57542,0,70,-7.89246109974608
1.57542,0,80,-10.2582222716534
1.57542,0,90,-12.4358589052651
1.57542,0,100,-14.1958346624112
1.57542,0,110,-15.4526238520038
1.57542,0,120,-16.3639606665874
1.57542,0,130,-17.5321480173111
1.57542,0,140,-20.0444969156682
1.57542,0,150,-24.3626221063452
1.57542,0,160,-25.5125001642606
1.57542,0,170,-27.6683934744162
1.57542,0,180,-37.6181134521521
