"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.9201663663866
1.57542,0,-170,-26.4584090124254
1.57542,0,-160,-24.6478892009135
1.57542,0,-150,-23.4594930474605
1.57542,0,-140,-24.2860642297097
1.57542,0,-130,-23.3589019707427
1.57542,0,-120,-20.4518707442456
1.57542,0,-110,-18.0257523222313
1.57542,0,-100,-16.1816898207098
1.57542,0,-90,-14.6885974010971
1.57542,0,-80,-13.5522640803446
1.57542,0,-70,-13.0383856805381
1.57542,0,-60,-13.7636488372699
1.57542,0,-50,-17.1362050518013
1.57542,0,-40,-19.5854385501439
1.57542,0,-30,-10.6452725936575
1.57542,0,-20,-5.35187720289658
1.57542,0,-10,-2.60793262004434
1.57542,0,0,-1.76230317889697
1.57542,0,10,-2.67579415242476
1.57542,0,20,-5.49056494979716
1.57542,0,30,-10.9010936551253
1.57542,0,40,-21.6318125116807
1.57542,0,50,-18.9292883841026
1.57542,0,60,-14.5641171756242
1.57542,0,70,-13.482470483236
1.57542,0,80,-13.7300366590139
1.57542,0,90,-14.5904474174021
1.57542,0,100,-15.7471771017919
1.57542,0,110,-17.1698779244299
1.57542,0,120,-19.1497265177913
1.57542,0,130,-22.2286848992546
1.57542,0,140,-26.4946178005734
1.57542,0,150,-30.3792942857842
1.57542,0,160,-32.8946279837908
1.57542,0,170,-28.1993766868231
1.57542,0,180,-25.9201663663866
