"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.3493268394249
1.57542,0,-170,-26.4974142155861
1.57542,0,-160,-24.5313969983249
1.57542,0,-150,-24.2274980839125
1.57542,0,-140,-25.591005851781
1.57542,0,-130,-23.7853949069941
1.57542,0,-120,-20.5164831331856
1.57542,0,-110,-18.1826443775207
1.57542,0,-100,-16.4842735911889
1.57542,0,-90,-15.1161892108184
1.57542,0,-80,-14.0949964350656
1.57542,0,-70,-13.7304367682566
1.57542,0,-60,-14.7472072005323
1.57542,0,-50,-19.0941954963303
1.57542,0,-40,-20.5738781483679
1.57542,0,-30,-10.4554804725369
1.57542,0,-20,-5.19917528935188
1.57542,0,-10,-2.46342358976574
1.57542,0,0,-1.60800386541288
1.57542,0,10,-2.51097785031881
1.57542,0,20,-5.32589072256094
1.57542,0,30,-10.7803438686792
1.57542,0,40,-22.1870670074746
1.57542,0,50,-19.2184242109817
1.57542,0,60,-14.6569554878508
1.57542,0,70,-13.5897553577904
1.57542,0,80,-13.8816279377437
1.57542,0,90,-14.8031168482284
1.57542,0,100,-16.0447573610039
1.57542,0,110,-17.5828098291249
1.57542,0,120,-19.7046752649914
1.57542,0,130,-22.874700536292
1.57542,0,140,-26.4866261222461
1.57542,0,150,-28.1571269707384
1.57542,0,160,-30.0829449406805
1.57542,0,170,-29.4873775126237
1.57542,0,180,-27.3493268394249
