"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.3985064207145
1.57542,0,-170,-25.672286806935
1.57542,0,-160,-23.7821429531296
1.57542,0,-150,-22.9493413491259
1.57542,0,-140,-19.5737512033451
1.57542,0,-130,-17.4513106347663
1.57542,0,-120,-16.4858915290858
1.57542,0,-110,-15.6747292488459
1.57542,0,-100,-14.4386143994634
1.57542,0,-90,-12.6629995363257
1.57542,0,-80,-10.464415317005
1.57542,0,-70,-8.08149137263157
1.57542,0,-60,-5.82812748876933
1.57542,0,-50,-4.03753233403122
1.57542,0,-40,-3.0293560253503
1.57542,0,-30,-3.14318003043552
1.57542,0,-20,-4.93150019999305
1.57542,0,-10,-10.0381566834775
1.57542,0,0,-34.7989738796054
1.57542,0,10,-9.19227384460822
1.57542,0,20,-4.49497074778668
1.57542,0,30,-2.84705573093117
1.57542,0,40,-2.82717439704119
1.57542,0,50,-3.9248216772338
1.57542,0,60,-5.79839656357514
1.57542,0,70,-8.11141329927894
1.57542,0,80,-10.5160605565618
1.57542,0,90,-12.696951742335
1.57542,0,100,-14.435617439041
1.57542,0,110,-15.6723664337893
1.57542,0,120,-16.6124341547053
1.57542,0,130,-17.9061470603312
1.57542,0,140,-20.6263230840455
1.57542,0,150,-24.5247389832699
1.57542,0,160,-24.336994490779
1.57542,0,170,-26.2704767350421
1.57542,0,180,-42.3985064207145
