"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.5280234920096
1.57542,0,-170,-28.5049091607077
1.57542,0,-160,-31.7418192352626
1.57542,0,-150,-30.9523439696239
1.57542,0,-140,-28.3675619378967
1.57542,0,-130,-23.4942562584118
1.57542,0,-120,-20.0083342969299
1.57542,0,-110,-17.8359098598623
1.57542,0,-100,-16.287674761118
1.57542,0,-90,-15.0201050375634
1.57542,0,-80,-14.0471882072146
1.57542,0,-70,-13.6825872998147
1.57542,0,-60,-14.6557696980195
1.57542,0,-50,-19.0657253423474
1.57542,0,-40,-22.7037622614246
1.57542,0,-30,-10.9402143487209
1.57542,0,-20,-5.38364239727615
1.57542,0,-10,-2.51494950765401
1.57542,0,0,-1.58223978701501
1.57542,0,10,-2.435984276765
1.57542,0,20,-5.21909888584981
1.57542,0,30,-10.6560047150794
1.57542,0,40,-21.7862259237365
1.57542,0,50,-18.7160098308
1.57542,0,60,-14.392828443362
1.57542,0,70,-13.4456271564631
1.57542,0,80,-13.8648139492202
1.57542,0,90,-14.9359153591058
1.57542,0,100,-16.3519420684604
1.57542,0,110,-18.0914478543255
1.57542,0,120,-20.4448551375767
1.57542,0,130,-23.6957498212102
1.57542,0,140,-25.784161138001
1.57542,0,150,-25.1756988966175
1.57542,0,160,-26.2805372214137
1.57542,0,170,-27.5851916177647
1.57542,0,180,-26.5280234920096
