"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.0493230301038
1.57542,0,-170,-27.5849950530935
1.57542,0,-160,-25.5777239391581
1.57542,0,-150,-24.6196411567688
1.57542,0,-140,-24.6499334869857
1.57542,0,-130,-22.7147759360318
1.57542,0,-120,-20.0404791994376
1.57542,0,-110,-17.9452718136412
1.57542,0,-100,-16.2817122790558
1.57542,0,-90,-14.8792633951736
1.57542,0,-80,-13.8168114344548
1.57542,0,-70,-13.4203183949397
1.57542,0,-60,-14.3982186461182
1.57542,0,-50,-18.6132439734182
1.57542,0,-40,-20.6314694311596
1.57542,0,-30,-10.4724853324261
1.57542,0,-20,-5.14988263997019
1.57542,0,-10,-2.36148848337809
1.57542,0,0,-1.46757481518259
1.57542,0,10,-2.35123854012209
1.57542,0,20,-5.14192615094262
1.57542,0,30,-10.4586798303595
1.57542,0,40,-20.7413596447868
1.57542,0,50,-19.4512517362188
1.57542,0,60,-14.9235553443085
1.57542,0,70,-13.8108672468903
1.57542,0,80,-14.0827550401862
1.57542,0,90,-14.9970182483376
1.57542,0,100,-16.226628580161
1.57542,0,110,-17.7374072442425
1.57542,0,120,-19.824748679312
1.57542,0,130,-23.0539392947289
1.57542,0,140,-27.4165954460352
1.57542,0,150,-30.2444941631602
1.57542,0,160,-31.656746835978
1.57542,0,170,-30.0012324818496
1.57542,0,180,-28.0493230301039
