"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.1314127326992
1.57542,0,-170,-24.45764024352
1.57542,0,-160,-21.3593649958333
1.57542,0,-150,-20.6101008458227
1.57542,0,-140,-18.447132602879
1.57542,0,-130,-16.2994056283132
1.57542,0,-120,-14.985305548882
1.57542,0,-110,-13.9538803088367
1.57542,0,-100,-12.7247066506007
1.57542,0,-90,-11.1097238380711
1.57542,0,-80,-9.10901800933251
1.57542,0,-70,-6.86060525715254
1.57542,0,-60,-4.60855925099264
1.57542,0,-50,-2.62590783367656
1.57542,0,-40,-1.13954437097596
1.57542,0,-30,-0.308697175580127
1.57542,0,-20,-0.226457536918671
1.57542,0,-10,-0.77894920498268
1.57542,0,0,-1.25035837526332
1.57542,0,10,-0.753301727411315
1.57542,0,20,0.198740460439532
1.57542,0,30,0.644120453578761
1.57542,0,40,0.24637279897513
1.57542,0,50,-0.950573128214921
1.57542,0,60,-2.74416502665012
1.57542,0,70,-4.85898419993094
1.57542,0,80,-7.00740182879213
1.57542,0,90,-8.94817550381967
1.57542,0,100,-10.5300573860945
1.57542,0,110,-11.7112902648744
1.57542,0,120,-12.5977273746861
1.57542,0,130,-13.5759494025777
1.57542,0,140,-15.3958193804412
1.57542,0,150,-18.6682349364186
1.57542,0,160,-21.4882548623096
1.57542,0,170,-23.001906167578
1.57542,0,180,-28.1314127326992
