"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-35.8549940275426
1.57542,0,-170,-22.7389694457938
1.57542,0,-160,-20.1179115548289
1.57542,0,-150,-19.0888924009586
1.57542,0,-140,-16.7567572231673
1.57542,0,-130,-15.164358826724
1.57542,0,-120,-14.5814299403087
1.57542,0,-110,-14.2304171283481
1.57542,0,-100,-13.4582706046346
1.57542,0,-90,-12.0279257762676
1.57542,0,-80,-10.0267677863194
1.57542,0,-70,-7.71056010838289
1.57542,0,-60,-5.41723862398327
1.57542,0,-50,-3.51318320585468
1.57542,0,-40,-2.35888409324537
1.57542,0,-30,-2.32784726568625
1.57542,0,-20,-3.97706881128324
1.57542,0,-10,-8.843225138087
1.57542,0,0,-32.0626908847014
1.57542,0,10,-9.00645550813772
1.57542,0,20,-4.28878541538829
1.57542,0,30,-2.76052651000253
1.57542,0,40,-2.86979758211959
1.57542,0,50,-4.06914489331231
1.57542,0,60,-6.0145901026864
1.57542,0,70,-8.37621611941456
1.57542,0,80,-10.8021708617068
1.57542,0,90,-12.9446244802092
1.57542,0,100,-14.5089429223205
1.57542,0,110,-15.3344458157128
1.57542,0,120,-15.5889874397115
1.57542,0,130,-15.9149908517937
1.57542,0,140,-17.0518942704822
1.57542,0,150,-18.7626919344072
1.57542,0,160,-19.8940299781373
1.57542,0,170,-23.2471460705284
1.57542,0,180,-35.8549940275427
