"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.3600078426545
1.57542,0,-170,-27.982414485015
1.57542,0,-160,-32.7148653355155
1.57542,0,-150,-32.4799535877763
1.57542,0,-140,-28.3400634178813
1.57542,0,-130,-23.6849773243797
1.57542,0,-120,-20.4483804497578
1.57542,0,-110,-18.3975251745837
1.57542,0,-100,-16.9574119892916
1.57542,0,-90,-15.8457475643885
1.57542,0,-80,-15.1127249857732
1.57542,0,-70,-15.1269955642849
1.57542,0,-60,-16.8132227021894
1.57542,0,-50,-23.1500817652204
1.57542,0,-40,-18.6416035347983
1.57542,0,-30,-9.64760729627706
1.57542,0,-20,-4.86551561104213
1.57542,0,-10,-2.30284519308999
1.57542,0,0,-1.48924192105309
1.57542,0,10,-2.34648692676578
1.57542,0,20,-5.0335603842283
1.57542,0,30,-10.2379365869532
1.57542,0,40,-21.0777970527989
1.57542,0,50,-20.112803904244
1.57542,0,60,-15.0629458008429
1.57542,0,70,-13.9354870784183
1.57542,0,80,-14.2868053943383
1.57542,0,90,-15.3336183383266
1.57542,0,100,-16.7532073525381
1.57542,0,110,-18.5034223379486
1.57542,0,120,-20.8084798139957
1.57542,0,130,-23.7664197289217
1.57542,0,140,-25.2910620099612
1.57542,0,150,-24.5545998502283
1.57542,0,160,-25.4887947577055
1.57542,0,170,-27.1438387709308
1.57542,0,180,-26.3600078426545
