"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-33.7185818537988
1.57542,0,-170,-26.0609398343135
1.57542,0,-160,-23.891148130343
1.57542,0,-150,-22.5177830338923
1.57542,0,-140,-19.197546034505
1.57542,0,-130,-17.1316461658567
1.57542,0,-120,-16.2374529725908
1.57542,0,-110,-15.5643963660291
1.57542,0,-100,-14.484541623289
1.57542,0,-90,-12.8259597886579
1.57542,0,-80,-10.6887031582207
1.57542,0,-70,-8.31322446310423
1.57542,0,-60,-6.02222245980008
1.57542,0,-50,-4.16775320455915
1.57542,0,-40,-3.09554801996054
1.57542,0,-30,-3.16805266857017
1.57542,0,-20,-4.94804784230555
1.57542,0,-10,-10.0759298153321
1.57542,0,0,-28.0111683619947
1.57542,0,10,-9.11783645980273
1.57542,0,20,-4.53036742226287
1.57542,0,30,-2.93319151497997
1.57542,0,40,-2.93623295024103
1.57542,0,50,-4.02909627593662
1.57542,0,60,-5.86222189849898
1.57542,0,70,-8.10052209595724
1.57542,0,80,-10.420379134246
1.57542,0,90,-12.5444170901235
1.57542,0,100,-14.2851475527176
1.57542,0,110,-15.5778858782129
1.57542,0,120,-16.5482129765209
1.57542,0,130,-17.7282144051756
1.57542,0,140,-20.1812259243529
1.57542,0,150,-24.5279948165346
1.57542,0,160,-25.6782510055032
1.57542,0,170,-26.6836745568785
1.57542,0,180,-33.7185818537988
