"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.8997154380748
1.57542,0,-170,-26.3480860732571
1.57542,0,-160,-24.0265714386773
1.57542,0,-150,-23.300187143473
1.57542,0,-140,-19.9632680567405
1.57542,0,-130,-17.722731052934
1.57542,0,-120,-16.6658326831572
1.57542,0,-110,-15.8276727871605
1.57542,0,-100,-14.6165765468747
1.57542,0,-90,-12.8742314217282
1.57542,0,-80,-10.6850991875936
1.57542,0,-70,-8.27675728253463
1.57542,0,-60,-5.96831194660665
1.57542,0,-50,-4.11013238286283
1.57542,0,-40,-3.04010815372315
1.57542,0,-30,-3.09943588984463
1.57542,0,-20,-4.80258016555415
1.57542,0,-10,-9.62751746479414
1.57542,0,0,-37.2346767841458
1.57542,0,10,-9.79396993848792
1.57542,0,20,-4.7881379941067
1.57542,0,30,-3.01471517139572
1.57542,0,40,-2.9238646583256
1.57542,0,50,-3.96827350933104
1.57542,0,60,-5.79091138822922
1.57542,0,70,-8.05540329657952
1.57542,0,80,-10.4212029175672
1.57542,0,90,-12.5787123836025
1.57542,0,100,-14.308767774448
1.57542,0,110,-15.5340946956034
1.57542,0,120,-16.4167286434362
1.57542,0,130,-17.5729385711638
1.57542,0,140,-20.1233305591269
1.57542,0,150,-24.4085765351159
1.57542,0,160,-24.7484561116449
1.57542,0,170,-25.9347524842968
1.57542,0,180,-38.8997154380748
