"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-29.6893509630863
1.57542,0,-170,-31.2489833129255
1.57542,0,-160,-28.0438756117087
1.57542,0,-150,-24.2659115009053
1.57542,0,-140,-22.9793155176313
1.57542,0,-130,-22.1045905666054
1.57542,0,-120,-20.7171761366281
1.57542,0,-110,-19.1812461775916
1.57542,0,-100,-17.6921312660524
1.57542,0,-90,-16.1831685111039
1.57542,0,-80,-14.5260144872814
1.57542,0,-70,-12.5147365920178
1.57542,0,-60,-9.89541035308095
1.57542,0,-50,-6.68191427527302
1.57542,0,-40,-3.33461382755243
1.57542,0,-30,-0.392431812367943
1.57542,0,-20,1.82044210615388
1.57542,0,-10,3.1686011088154
1.57542,0,0,3.60458299320889
1.57542,0,10,3.11548712382934
1.57542,0,20,1.71169213842146
1.57542,0,30,-0.566209659266739
1.57542,0,40,-3.59925613448608
1.57542,0,50,-7.0731104175013
1.57542,0,60,-10.4020782783838
1.57542,0,70,-13.0490530174551
1.57542,0,80,-15.0363913483887
1.57542,0,90,-16.712158067734
1.57542,0,100,-18.3140066773947
1.57542,0,110,-19.955236310204
1.57542,0,120,-21.6817575986954
1.57542,0,130,-23.1895326676308
1.57542,0,140,-23.8300941830763
1.57542,0,150,-24.705770626006
1.57542,0,160,-28.4084204014182
1.57542,0,170,-32.277231224078
1.57542,0,180,-29.6893509630863
