"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.4672660726302
1.57542,0,-170,-26.8433887591261
1.57542,0,-160,-23.9372735164207
1.57542,0,-150,-22.3932048958477
1.57542,0,-140,-19.4555956637014
1.57542,0,-130,-17.6490456576934
1.57542,0,-120,-16.7751715388874
1.57542,0,-110,-15.9224673891257
1.57542,0,-100,-14.6199873769215
1.57542,0,-90,-12.8122060802555
1.57542,0,-80,-10.609117298573
1.57542,0,-70,-8.22771414131356
1.57542,0,-60,-5.97070254331338
1.57542,0,-50,-4.17027167992748
1.57542,0,-40,-3.14392939198407
1.57542,0,-30,-3.21563087632804
1.57542,0,-20,-4.90155836210597
1.57542,0,-10,-9.71769196080881
1.57542,0,0,-30.6840541682492
1.57542,0,10,-9.62204636236422
1.57542,0,20,-4.70983275109564
1.57542,0,30,-2.97786155242297
1.57542,0,40,-2.90876096055795
1.57542,0,50,-3.96397891814104
1.57542,0,60,-5.79740407956778
1.57542,0,70,-8.0839787312947
1.57542,0,80,-10.4902190150269
1.57542,0,90,-12.7052068649769
1.57542,0,100,-14.5021504105701
1.57542,0,110,-15.7941624649799
1.57542,0,120,-16.7265084235055
1.57542,0,130,-17.8787507431716
1.57542,0,140,-20.2131922251567
1.57542,0,150,-23.3718532562357
1.57542,0,160,-23.4243721432159
1.57542,0,170,-25.1498293682162
1.57542,0,180,-38.4672660726301
