"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.2168429689706
1.57542,0,-170,-23.3548193724349
1.57542,0,-160,-22.3688988322768
1.57542,0,-150,-18.7965586246369
1.57542,0,-140,-15.46469007733
1.57542,0,-130,-13.8877824386087
1.57542,0,-120,-13.1371319905186
1.57542,0,-110,-12.3676841563804
1.57542,0,-100,-11.2117875235672
1.57542,0,-90,-9.62351600718751
1.57542,0,-80,-7.67584190227951
1.57542,0,-70,-5.52208495392692
1.57542,0,-60,-3.39474808440234
1.57542,0,-50,-1.57088724250635
1.57542,0,-40,-0.315128216709086
1.57542,0,-30,0.177660018324704
1.57542,0,-20,-0.142663961338486
1.57542,0,-10,-0.964287849964666
1.57542,0,0,-1.33039392511457
1.57542,0,10,-0.70320231365134
1.57542,0,20,0.0026531163332057
1.57542,0,30,0.0390874818071576
1.57542,0,40,-0.721172191825948
1.57542,0,50,-2.18091185718338
1.57542,0,60,-4.16132528008718
1.57542,0,70,-6.41523937418622
1.57542,0,80,-8.65759960550447
1.57542,0,90,-10.6341918971089
1.57542,0,100,-12.1915122633003
1.57542,0,110,-13.3220340065596
1.57542,0,120,-14.2312648426243
1.57542,0,130,-15.3982057215075
1.57542,0,140,-17.3085316498575
1.57542,0,150,-19.4495481235889
1.57542,0,160,-20.9956203870562
1.57542,0,170,-24.7111918988723
1.57542,0,180,-27.2168429689706
