"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-32.8270157055708
1.57542,0,-170,-23.984807655395
1.57542,0,-160,-20.120093742209
1.57542,0,-150,-18.5343030821725
1.57542,0,-140,-16.6213879017146
1.57542,0,-130,-15.4764634358856
1.57542,0,-120,-15.1324054656706
1.57542,0,-110,-14.8078513315604
1.57542,0,-100,-13.9032125001932
1.57542,0,-90,-12.3020516937564
1.57542,0,-80,-10.173020182937
1.57542,0,-70,-7.79070807524329
1.57542,0,-60,-5.4789624219327
1.57542,0,-50,-3.57430953222427
1.57542,0,-40,-2.40235612176472
1.57542,0,-30,-2.30360947907981
1.57542,0,-20,-3.79934960191278
1.57542,0,-10,-8.29454331608103
1.57542,0,0,-24.7036077757747
1.57542,0,10,-9.2388921858022
1.57542,0,20,-4.28317449840044
1.57542,0,30,-2.67364371897263
1.57542,0,40,-2.75765613299181
1.57542,0,50,-3.94876713626893
1.57542,0,60,-5.883574225228
1.57542,0,70,-8.2212885475736
1.57542,0,80,-10.6002579303327
1.57542,0,90,-12.6666388303426
1.57542,0,100,-14.1320244350015
1.57542,0,110,-14.8575049844845
1.57542,0,120,-15.0422508131789
1.57542,0,130,-15.3588427835051
1.57542,0,140,-16.5768440648397
1.57542,0,150,-18.3685362555418
1.57542,0,160,-19.1225535488771
1.57542,0,170,-21.4983170871076
1.57542,0,180,-32.8270157055708
