"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.9434858231088
1.57542,0,-170,-27.8135068878843
1.57542,0,-160,-27.3827320551048
1.57542,0,-150,-26.1303173477809
1.57542,0,-140,-26.4946748660377
1.57542,0,-130,-23.8079903704639
1.57542,0,-120,-20.3936009454956
1.57542,0,-110,-18.0685941280619
1.57542,0,-100,-16.4015176316493
1.57542,0,-90,-15.0620290159538
1.57542,0,-80,-14.0591415801359
1.57542,0,-70,-13.7038525408156
1.57542,0,-60,-14.7311044039976
1.57542,0,-50,-19.1497606187042
1.57542,0,-40,-20.7631290135239
1.57542,0,-30,-10.5125401831235
1.57542,0,-20,-5.29152011038457
1.57542,0,-10,-2.60414130322796
1.57542,0,0,-1.79061665225241
1.57542,0,10,-2.72736294924112
1.57542,0,20,-5.56833331482357
1.57542,0,30,-11.0081782877528
1.57542,0,40,-21.5776841536584
1.57542,0,50,-18.9495373353676
1.57542,0,60,-14.7038966914442
1.57542,0,70,-13.6364047655136
1.57542,0,80,-13.8639871830167
1.57542,0,90,-14.6862732983247
1.57542,0,100,-15.7928512366919
1.57542,0,110,-17.1542491924745
1.57542,0,120,-19.0769739066061
1.57542,0,130,-22.2214332209201
1.57542,0,140,-27.280956434386
1.57542,0,150,-33.1270362859698
1.57542,0,160,-33.8568464572131
1.57542,0,170,-27.9299616224283
1.57542,0,180,-25.9434858231088
