"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-34.2833059152029
1.57542,0,-170,-22.597106284005
1.57542,0,-160,-19.6844596703378
1.57542,0,-150,-18.8864927228386
1.57542,0,-140,-17.0346138929579
1.57542,0,-130,-15.5601224423104
1.57542,0,-120,-14.9252468125599
1.57542,0,-110,-14.4728302412142
1.57542,0,-100,-13.6159844346923
1.57542,0,-90,-12.1320532760121
1.57542,0,-80,-10.0873191138931
1.57542,0,-70,-7.73346597034344
1.57542,0,-60,-5.42484412176298
1.57542,0,-50,-3.53717538400415
1.57542,0,-40,-2.42076314988518
1.57542,0,-30,-2.42714913624996
1.57542,0,-20,-4.09484621872758
1.57542,0,-10,-8.94555750355991
1.57542,0,0,-25.0582500889843
1.57542,0,10,-8.83372733698745
1.57542,0,20,-4.20609594756004
1.57542,0,30,-2.68184770332646
1.57542,0,40,-2.77138316868577
1.57542,0,50,-3.9429958036229
1.57542,0,60,-5.86280669677725
1.57542,0,70,-8.20125972001908
1.57542,0,80,-10.5977789700584
1.57542,0,90,-12.6980495158642
1.57542,0,100,-14.2196752279014
1.57542,0,110,-15.0331721976844
1.57542,0,120,-15.3197922059923
1.57542,0,130,-15.7049083968383
1.57542,0,140,-16.9382013624918
1.57542,0,150,-18.7830018877566
1.57542,0,160,-19.8298140913444
1.57542,0,170,-22.8102001187155
1.57542,0,180,-34.2833059152029
