"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-22.6902436626841
1.57542,0,-170,-25.280271573717
1.57542,0,-160,-26.8233450584574
1.57542,0,-150,-22.3957410341234
1.57542,0,-140,-19.7247727500143
1.57542,0,-130,-16.9896597818588
1.57542,0,-120,-14.5426049625264
1.57542,0,-110,-12.6760663406755
1.57542,0,-100,-11.1276121799261
1.57542,0,-90,-9.67525205572974
1.57542,0,-80,-8.28287524203263
1.57542,0,-70,-7.04783443993965
1.57542,0,-60,-6.11282554898541
1.57542,0,-50,-5.53392528080729
1.57542,0,-40,-5.05785064604515
1.57542,0,-30,-4.07509574655119
1.57542,0,-20,-2.44940773771933
1.57542,0,-10,-0.9666663792022
1.57542,0,0,-0.367178453065269
1.57542,0,10,-0.883734757657574
1.57542,0,20,-2.27155058331964
1.57542,0,30,-3.82511399374495
1.57542,0,40,-4.81960666018894
1.57542,0,50,-5.35317433895782
1.57542,0,60,-5.97225096787726
1.57542,0,70,-6.92167533865709
1.57542,0,80,-8.15357194644204
1.57542,0,90,-9.5298630725288
1.57542,0,100,-10.9538523211822
1.57542,0,110,-12.455739761855
1.57542,0,120,-14.2278505566973
1.57542,0,130,-16.4645803060445
1.57542,0,140,-18.9325162724567
1.57542,0,150,-21.7914088800657
1.57542,0,160,-28.0925509257593
1.57542,0,170,-26.6146920354594
1.57542,0,180,-22.6902436626841
