"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-35.781260623064
1.57542,0,-170,-22.529783615834
1.57542,0,-160,-19.8344660860127
1.57542,0,-150,-18.9963548001725
1.57542,0,-140,-17.1746333853236
1.57542,0,-130,-15.8963307664248
1.57542,0,-120,-15.5074782933245
1.57542,0,-110,-15.2306737350832
1.57542,0,-100,-14.4015030273906
1.57542,0,-90,-12.8511031828691
1.57542,0,-80,-10.73239493005
1.57542,0,-70,-8.3266824570674
1.57542,0,-60,-5.97421477570847
1.57542,0,-50,-4.02731063531066
1.57542,0,-40,-2.82357384580547
1.57542,0,-30,-2.72088159955386
1.57542,0,-20,-4.28979461436189
1.57542,0,-10,-9.14181280778521
1.57542,0,0,-23.4274481357195
1.57542,0,10,-8.21292185078013
1.57542,0,20,-3.69966659342172
1.57542,0,30,-2.20965506337237
1.57542,0,40,-2.33911007725325
1.57542,0,50,-3.56591191404286
1.57542,0,60,-5.54094168096496
1.57542,0,70,-7.91041459560025
1.57542,0,80,-10.2952078121732
1.57542,0,90,-12.3365308988048
1.57542,0,100,-13.7611094125395
1.57542,0,110,-14.4633020234898
1.57542,0,120,-14.6651200965307
1.57542,0,130,-15.0317890453973
1.57542,0,140,-16.396953097249
1.57542,0,150,-18.8574431234272
1.57542,0,160,-20.816934080853
1.57542,0,170,-24.3647110881575
1.57542,0,180,-35.781260623064
