"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-36.7117368080331
1.57542,0,-170,-27.8758520169274
1.57542,0,-160,-25.2639098059448
1.57542,0,-150,-24.3430915745073
1.57542,0,-140,-20.4432275051894
1.57542,0,-130,-17.8867323404606
1.57542,0,-120,-16.6402070126018
1.57542,0,-110,-15.6906206915884
1.57542,0,-100,-14.41745651531
1.57542,0,-90,-12.6397065186603
1.57542,0,-80,-10.4319170339663
1.57542,0,-70,-8.01039911271371
1.57542,0,-60,-5.68119884794595
1.57542,0,-50,-3.78864913447489
1.57542,0,-40,-2.67401830497105
1.57542,0,-30,-2.68701178188035
1.57542,0,-20,-4.34669511737857
1.57542,0,-10,-9.10562210903006
1.57542,0,0,-35.4141534702058
1.57542,0,10,-9.57876723472417
1.57542,0,20,-4.58103957901233
1.57542,0,30,-2.89912321089047
1.57542,0,40,-2.93955982521554
1.57542,0,50,-4.1263775826219
1.57542,0,60,-6.07162890612464
1.57542,0,70,-8.41015469412241
1.57542,0,80,-10.7875521122652
1.57542,0,90,-12.8972453397936
1.57542,0,100,-14.5173394287043
1.57542,0,110,-15.5558460920214
1.57542,0,120,-16.1989676288854
1.57542,0,130,-17.1342766488094
1.57542,0,140,-19.5559266088859
1.57542,0,150,-24.4187424013296
1.57542,0,160,-25.7134428208219
1.57542,0,170,-26.0330540033678
1.57542,0,180,-36.7117368080332
