"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.6341173700191
1.57542,0,-170,-22.1481956490503
1.57542,0,-160,-23.1220318482144
1.57542,0,-150,-20.1353411589823
1.57542,0,-140,-16.1186340290757
1.57542,0,-130,-14.1581894489747
1.57542,0,-120,-13.1497209631157
1.57542,0,-110,-12.2456930272963
1.57542,0,-100,-11.0912861362462
1.57542,0,-90,-9.58894245844791
1.57542,0,-80,-7.75145332430038
1.57542,0,-70,-5.69263739256547
1.57542,0,-60,-3.62700077380433
1.57542,0,-50,-1.83387740475292
1.57542,0,-40,-0.594264498844661
1.57542,0,-30,-0.11953343960661
1.57542,0,-20,-0.456909707485997
1.57542,0,-10,-1.25845612969021
1.57542,0,0,-1.53605381628892
1.57542,0,10,-0.80801685901405
1.57542,0,20,-0.0259082652636965
1.57542,0,30,0.0775619503730563
1.57542,0,40,-0.616537148506976
1.57542,0,50,-2.01157207580956
1.57542,0,60,-3.93619111520694
1.57542,0,70,-6.15586474299264
1.57542,0,80,-8.39680672984291
1.57542,0,90,-10.4049194715662
1.57542,0,100,-12.0153954658744
1.57542,0,110,-13.2127123957492
1.57542,0,120,-14.202236471382
1.57542,0,130,-15.4280308233003
1.57542,0,140,-17.202101372978
1.57542,0,150,-18.8679177821369
1.57542,0,160,-20.4587635551791
1.57542,0,170,-25.0368061511373
1.57542,0,180,-25.6341173700191
