"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-39.3610304690672
1.57542,0,-170,-26.8769286297746
1.57542,0,-160,-25.226123478598
1.57542,0,-150,-25.3805868759449
1.57542,0,-140,-20.7989399831694
1.57542,0,-130,-18.0217668059185
1.57542,0,-120,-16.8006530211485
1.57542,0,-110,-15.9131783658528
1.57542,0,-100,-14.6765497780289
1.57542,0,-90,-12.9106150152936
1.57542,0,-80,-10.7004565196374
1.57542,0,-70,-8.27333236637599
1.57542,0,-60,-5.94655422646048
1.57542,0,-50,-4.07023964181708
1.57542,0,-40,-2.98608615634871
1.57542,0,-30,-3.04724067626119
1.57542,0,-20,-4.7957657739509
1.57542,0,-10,-9.80209850386001
1.57542,0,0,-32.020053700985
1.57542,0,10,-9.3362543601561
1.57542,0,20,-4.5776999663314
1.57542,0,30,-2.91295465264885
1.57542,0,40,-2.8810579549685
1.57542,0,50,-3.96268546168674
1.57542,0,60,-5.81700083794393
1.57542,0,70,-8.11074795781518
1.57542,0,80,-10.50075927921
1.57542,0,90,-12.6787940643645
1.57542,0,100,-14.43101638837
1.57542,0,110,-15.6757915919856
1.57542,0,120,-16.5436699057111
1.57542,0,130,-17.6075580109573
1.57542,0,140,-19.9587649009102
1.57542,0,150,-24.0245948843318
1.57542,0,160,-24.7095698706476
1.57542,0,170,-25.9017471264815
1.57542,0,180,-39.3610304690672
