"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.9939699039635
1.57542,0,-170,-22.3465079546851
1.57542,0,-160,-22.8447082991781
1.57542,0,-150,-20.1738810970177
1.57542,0,-140,-16.4979330021038
1.57542,0,-130,-14.6928818526623
1.57542,0,-120,-13.7619235104534
1.57542,0,-110,-12.8494793940848
1.57542,0,-100,-11.6362925550404
1.57542,0,-90,-10.0829596108918
1.57542,0,-80,-8.22829751877983
1.57542,0,-70,-6.17816720073019
1.57542,0,-60,-4.12756003430595
1.57542,0,-50,-2.34386892929644
1.57542,0,-40,-1.10685307458789
1.57542,0,-30,-0.628025158750338
1.57542,0,-20,-0.945367078510379
1.57542,0,-10,-1.67966236241776
1.57542,0,0,-1.79753270690841
1.57542,0,10,-0.878498760218863
1.57542,0,20,0.0284668622462844
1.57542,0,30,0.185406168713732
1.57542,0,40,-0.500048185211297
1.57542,0,50,-1.89890759534489
1.57542,0,60,-3.81852169807559
1.57542,0,70,-6.02045486712721
1.57542,0,80,-8.23604671107096
1.57542,0,90,-10.2141959760009
1.57542,0,100,-11.7829860019946
1.57542,0,110,-12.9129334441122
1.57542,0,120,-13.805280390095
1.57542,0,130,-14.9127401908562
1.57542,0,140,-16.5787179832525
1.57542,0,150,-18.2796455481173
1.57542,0,160,-19.9706099178277
1.57542,0,170,-24.4278475882541
1.57542,0,180,-25.9939699039635
