"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.0098402559359
1.57542,0,-170,-26.984998488401
1.57542,0,-160,-29.5445098928866
1.57542,0,-150,-29.9227192909927
1.57542,0,-140,-27.9936962687303
1.57542,0,-130,-23.5825399417591
1.57542,0,-120,-20.2525594466694
1.57542,0,-110,-18.1296371702999
1.57542,0,-100,-16.6058803177771
1.57542,0,-90,-15.3806129923044
1.57542,0,-80,-14.5011436050742
1.57542,0,-70,-14.3263991224342
1.57542,0,-60,-15.7154691179654
1.57542,0,-50,-21.6105772310159
1.57542,0,-40,-20.9108996781547
1.57542,0,-30,-10.160412673686
1.57542,0,-20,-4.97797332188887
1.57542,0,-10,-2.2432734842093
1.57542,0,0,-1.35214501597073
1.57542,0,10,-2.19529185301911
1.57542,0,20,-4.9248558245638
1.57542,0,30,-10.2600032729719
1.57542,0,40,-21.689174071395
1.57542,0,50,-19.4121956603441
1.57542,0,60,-14.5534024532911
1.57542,0,70,-13.476104852595
1.57542,0,80,-13.8331154224944
1.57542,0,90,-14.8636083822826
1.57542,0,100,-16.2536487910777
1.57542,0,110,-17.9734475338932
1.57542,0,120,-20.2656056220128
1.57542,0,130,-23.2345969947789
1.57542,0,140,-24.8642039879052
1.57542,0,150,-24.5168445256397
1.57542,0,160,-26.1639332444811
1.57542,0,170,-27.8319659471252
1.57542,0,180,-26.0098402559359
