"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.7607434599848
1.57542,0,-170,-27.7442943514304
1.57542,0,-160,-24.4529439140777
1.57542,0,-150,-23.4516539088007
1.57542,0,-140,-24.4389293788409
1.57542,0,-130,-23.2838858785725
1.57542,0,-120,-20.4241491339677
1.57542,0,-110,-18.1152391195191
1.57542,0,-100,-16.3240142758163
1.57542,0,-90,-14.8385472033735
1.57542,0,-80,-13.7055301525913
1.57542,0,-70,-13.2347549389082
1.57542,0,-60,-14.1343300157069
1.57542,0,-50,-18.3047287060033
1.57542,0,-40,-20.7591486246849
1.57542,0,-30,-10.3346120505655
1.57542,0,-20,-5.02282320638389
1.57542,0,-10,-2.29396925242998
1.57542,0,0,-1.4398839610644
1.57542,0,10,-2.30177991164967
1.57542,0,20,-4.98076682889494
1.57542,0,30,-10.0442638152341
1.57542,0,40,-19.7397312134831
1.57542,0,50,-20.2292305187051
1.57542,0,60,-15.3121606669442
1.57542,0,70,-14.0864199775735
1.57542,0,80,-14.3303242157153
1.57542,0,90,-15.2470783549731
1.57542,0,100,-16.4959585982186
1.57542,0,110,-18.0383011153692
1.57542,0,120,-20.1745877398925
1.57542,0,130,-23.519354799743
1.57542,0,140,-28.1484023198495
1.57542,0,150,-31.4104985155649
1.57542,0,160,-33.9968731654752
1.57542,0,170,-31.0277297596445
1.57542,0,180,-28.7607434599848
