"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-21.507433209256
1.57542,0,-170,-23.9840618641468
1.57542,0,-160,-26.0774122363269
1.57542,0,-150,-21.7362051028975
1.57542,0,-140,-18.6263261305909
1.57542,0,-130,-15.6334878200207
1.57542,0,-120,-13.131347876888
1.57542,0,-110,-11.2655927571724
1.57542,0,-100,-9.7302237024054
1.57542,0,-90,-8.28245978544779
1.57542,0,-80,-6.87351250083252
1.57542,0,-70,-5.61321026030753
1.57542,0,-60,-4.7115976944579
1.57542,0,-50,-4.42245556522301
1.57542,0,-40,-4.93879333478558
1.57542,0,-30,-5.99132044144712
1.57542,0,-20,-6.07836276456298
1.57542,0,-10,-4.68624472028855
1.57542,0,0,-3.8215806700831
1.57542,0,10,-4.3718959799468
1.57542,0,20,-5.60313270631468
1.57542,0,30,-5.78472783839266
1.57542,0,40,-5.03167783009738
1.57542,0,50,-4.6468232511136
1.57542,0,60,-4.9853297322394
1.57542,0,70,-5.90402069120959
1.57542,0,80,-7.16931730663394
1.57542,0,90,-8.57800051688511
1.57542,0,100,-10.0165143390068
1.57542,0,110,-11.5234792791753
1.57542,0,120,-13.3310575122698
1.57542,0,130,-15.7364271342921
1.57542,0,140,-18.6388684877587
1.57542,0,150,-21.9286467372755
1.57542,0,160,-27.5049648430255
1.57542,0,170,-24.7137984631718
1.57542,0,180,-21.507433209256
