"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-35.7342625284432
1.57542,0,-170,-39.6400535361221
1.57542,0,-160,-32.1631724583414
1.57542,0,-150,-26.8627860684414
1.57542,0,-140,-23.8442109836972
1.57542,0,-130,-21.484917425568
1.57542,0,-120,-19.5667306814174
1.57542,0,-110,-17.9990971740471
1.57542,0,-100,-16.5824870357606
1.57542,0,-90,-15.1455977982797
1.57542,0,-80,-13.5675246958826
1.57542,0,-70,-11.7167140323715
1.57542,0,-60,-9.42294344000089
1.57542,0,-50,-6.63044149241792
1.57542,0,-40,-3.60261140565073
1.57542,0,-30,-0.791657138115363
1.57542,0,-20,1.43050021111401
1.57542,0,-10,2.84462390737436
1.57542,0,0,3.34273828795086
1.57542,0,10,2.89269689106423
1.57542,0,20,1.52605439040257
1.57542,0,30,-0.654383742465866
1.57542,0,40,-3.43705718051703
1.57542,0,50,-6.45480818991177
1.57542,0,60,-9.25644720023608
1.57542,0,70,-11.5768945966358
1.57542,0,80,-13.4647033764796
1.57542,0,90,-15.0782819494468
1.57542,0,100,-16.5331054228324
1.57542,0,110,-17.9194770765095
1.57542,0,120,-19.3508885214527
1.57542,0,130,-20.957822040731
1.57542,0,140,-22.8547753086859
1.57542,0,150,-25.4284920155693
1.57542,0,160,-29.881498060192
1.57542,0,170,-35.3947103704486
1.57542,0,180,-35.7342625284432
