"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.3554020437631
1.57542,0,-170,-27.85298956927
1.57542,0,-160,-25.5781284182304
1.57542,0,-150,-24.1276540001908
1.57542,0,-140,-19.9999530155468
1.57542,0,-130,-17.6264918009439
1.57542,0,-120,-16.5357878035419
1.57542,0,-110,-15.6671554741481
1.57542,0,-100,-14.4312494345831
1.57542,0,-90,-12.6815852384015
1.57542,0,-80,-10.5071487943903
1.57542,0,-70,-8.13268030208673
1.57542,0,-60,-5.86781997791346
1.57542,0,-50,-4.05093199295588
1.57542,0,-40,-3.01073463625787
1.57542,0,-30,-3.0865919043117
1.57542,0,-20,-4.80873773548571
1.57542,0,-10,-9.73070775690194
1.57542,0,0,-34.9798475139303
1.57542,0,10,-9.43818422579455
1.57542,0,20,-4.60599539169033
1.57542,0,30,-2.92372270780418
1.57542,0,40,-2.89566260243474
1.57542,0,50,-3.99261343240109
1.57542,0,60,-5.87072928163758
1.57542,0,70,-8.19549014140653
1.57542,0,80,-10.6151053521998
1.57542,0,90,-12.8014005716367
1.57542,0,100,-14.5184656339116
1.57542,0,110,-15.6863123185928
1.57542,0,120,-16.4978159413508
1.57542,0,130,-17.6339904478043
1.57542,0,140,-20.3262101833941
1.57542,0,150,-25.3154616689249
1.57542,0,160,-25.5605769327935
1.57542,0,170,-26.2330628437396
1.57542,0,180,-42.355402043763
