"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-37.5067654630191
1.57542,0,-170,-26.1949836029447
1.57542,0,-160,-24.6369371049752
1.57542,0,-150,-24.0613862049127
1.57542,0,-140,-20.1011668347208
1.57542,0,-130,-17.5687232336227
1.57542,0,-120,-16.3841550800236
1.57542,0,-110,-15.5034862703903
1.57542,0,-100,-14.2977330406904
1.57542,0,-90,-12.5861763140506
1.57542,0,-80,-10.4428886169137
1.57542,0,-70,-8.08737388149447
1.57542,0,-60,-5.83006284433682
1.57542,0,-50,-4.01228170970383
1.57542,0,-40,-2.96938851887452
1.57542,0,-30,-3.06307124763084
1.57542,0,-20,-4.87512929484556
1.57542,0,-10,-10.086910996446
1.57542,0,0,-24.2345028739242
1.57542,0,10,-8.82911418528277
1.57542,0,20,-4.4473728477686
1.57542,0,30,-2.94512712424196
1.57542,0,40,-2.98691563404101
1.57542,0,50,-4.08845907834685
1.57542,0,60,-5.9365717393957
1.57542,0,70,-8.2156016740461
1.57542,0,80,-10.5888292241945
1.57542,0,90,-12.7545893563591
1.57542,0,100,-14.520773019139
1.57542,0,110,-15.8326222127924
1.57542,0,120,-16.7880366807917
1.57542,0,130,-17.8030027857562
1.57542,0,140,-19.6749282666362
1.57542,0,150,-22.5896081211032
1.57542,0,160,-24.254800193304
1.57542,0,170,-27.0659520112347
1.57542,0,180,-37.5067654630192
