"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-24.287293440374
1.57542,0,-170,-27.6648713147473
1.57542,0,-160,-28.700941618205
1.57542,0,-150,-22.6609805690558
1.57542,0,-140,-19.0817611028012
1.57542,0,-130,-16.0151028298427
1.57542,0,-120,-13.5994638060695
1.57542,0,-110,-11.8183878622939
1.57542,0,-100,-10.3462698744069
1.57542,0,-90,-8.94447893889237
1.57542,0,-80,-7.56632163656864
1.57542,0,-70,-6.32122066720573
1.57542,0,-60,-5.41486827757362
1.57542,0,-50,-5.08082757524952
1.57542,0,-40,-5.42838020208037
1.57542,0,-30,-5.97801620060586
1.57542,0,-20,-5.42046020464584
1.57542,0,-10,-3.96682161279746
1.57542,0,0,-3.25999451727128
1.57542,0,10,-3.90931042368159
1.57542,0,20,-5.33300662429153
1.57542,0,30,-5.94544352596925
1.57542,0,40,-5.43984427070092
1.57542,0,50,-5.06896048477065
1.57542,0,60,-5.36135157174621
1.57542,0,70,-6.24540615953645
1.57542,0,80,-7.50439276918665
1.57542,0,90,-8.93696700791856
1.57542,0,100,-10.4274961988192
1.57542,0,110,-12.000897416545
1.57542,0,120,-13.8587124918745
1.57542,0,130,-16.2865775429215
1.57542,0,140,-19.2699488768661
1.57542,0,150,-22.6776128157507
1.57542,0,160,-28.2666532692846
1.57542,0,170,-27.4295032484382
1.57542,0,180,-24.287293440374
