"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-49.2143221636286
1.57542,0,-170,-25.9427887821373
1.57542,0,-160,-23.8019582121729
1.57542,0,-150,-23.0021815083876
1.57542,0,-140,-19.5526559679529
1.57542,0,-130,-17.3359245093111
1.57542,0,-120,-16.3237890243087
1.57542,0,-110,-15.5241762433239
1.57542,0,-100,-14.3410569052108
1.57542,0,-90,-12.6216953490685
1.57542,0,-80,-10.4587986803487
1.57542,0,-70,-8.0866448747581
1.57542,0,-60,-5.82334961441938
1.57542,0,-50,-4.0094151622211
1.57542,0,-40,-2.97136460739507
1.57542,0,-30,-3.04558983456355
1.57542,0,-20,-4.74893586967082
1.57542,0,-10,-9.54764354961608
1.57542,0,0,-35.650295414468
1.57542,0,10,-9.95697932480706
1.57542,0,20,-4.92552991176181
1.57542,0,30,-3.14682326539867
1.57542,0,40,-3.05693657141926
1.57542,0,50,-4.11294505414744
1.57542,0,60,-5.95561632676668
1.57542,0,70,-8.24015727636053
1.57542,0,80,-10.6193242053284
1.57542,0,90,-12.7829989981962
1.57542,0,100,-14.5157560367877
1.57542,0,110,-15.744668704481
1.57542,0,120,-16.6322956813974
1.57542,0,130,-17.7802647087843
1.57542,0,140,-20.233140400466
1.57542,0,150,-23.9771436288348
1.57542,0,160,-24.2360348903519
1.57542,0,170,-26.0407204690463
1.57542,0,180,-49.2143221636287
