"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-47.3190039712143
1.57542,0,-170,-23.2909160938706
1.57542,0,-160,-20.0322908282323
1.57542,0,-150,-18.5939893092104
1.57542,0,-140,-16.5162572690383
1.57542,0,-130,-15.2016572942814
1.57542,0,-120,-14.7485382256124
1.57542,0,-110,-14.4243256504845
1.57542,0,-100,-13.6352838172434
1.57542,0,-90,-12.1811502142605
1.57542,0,-80,-10.1583817068624
1.57542,0,-70,-7.83558182270093
1.57542,0,-60,-5.56333392646187
1.57542,0,-50,-3.6982214786118
1.57542,0,-40,-2.57089768746318
1.57542,0,-30,-2.53196178574241
1.57542,0,-20,-4.15464217503144
1.57542,0,-10,-9.08399401970885
1.57542,0,0,-31.1328625994197
1.57542,0,10,-8.44366057789364
1.57542,0,20,-3.80385938951055
1.57542,0,30,-2.27119034328068
1.57542,0,40,-2.38014119744677
1.57542,0,50,-3.59795301518374
1.57542,0,60,-5.56739533737071
1.57542,0,70,-7.93512049451587
1.57542,0,80,-10.3326440125753
1.57542,0,90,-12.4151582737789
1.57542,0,100,-13.9178760915394
1.57542,0,110,-14.7334252992028
1.57542,0,120,-15.0749938724801
1.57542,0,130,-15.6033460940209
1.57542,0,140,-17.1260085723059
1.57542,0,150,-19.4174261637417
1.57542,0,160,-20.5543531352667
1.57542,0,170,-23.5411876709269
1.57542,0,180,-47.3190039712144
