"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.599854145911
1.57542,0,-170,-22.6453917001582
1.57542,0,-160,-23.5113124904255
1.57542,0,-150,-21.3325611415604
1.57542,0,-140,-17.18589638118
1.57542,0,-130,-15.1332678832819
1.57542,0,-120,-14.0789335090936
1.57542,0,-110,-13.1177276229184
1.57542,0,-100,-11.9102929164476
1.57542,0,-90,-10.3815736195008
1.57542,0,-80,-8.53207341813529
1.57542,0,-70,-6.44798639851139
1.57542,0,-60,-4.32841192890283
1.57542,0,-50,-2.45299008349041
1.57542,0,-40,-1.10196949123453
1.57542,0,-30,-0.473361991977205
1.57542,0,-20,-0.609022726848862
1.57542,0,-10,-1.23254423626296
1.57542,0,0,-1.48889801764712
1.57542,0,10,-0.764426248692655
1.57542,0,20,0.143082531513806
1.57542,0,30,0.414367862241818
1.57542,0,40,-0.139956163877043
1.57542,0,50,-1.43759907213783
1.57542,0,60,-3.30081456675529
1.57542,0,70,-5.4879999086598
1.57542,0,80,-7.72094144621735
1.57542,0,90,-9.73926728959684
1.57542,0,100,-11.3622557903533
1.57542,0,110,-12.5454874459225
1.57542,0,120,-13.4683975458124
1.57542,0,130,-14.5814312329708
1.57542,0,140,-16.2872220030108
1.57542,0,150,-18.156223479327
1.57542,0,160,-20.0348921301127
1.57542,0,170,-25.1366417062044
1.57542,0,180,-27.599854145911
