"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.6951516138896
1.57542,0,-170,-28.2600311499637
1.57542,0,-160,-24.9326180092304
1.57542,0,-150,-23.8200326815209
1.57542,0,-140,-25.078632793461
1.57542,0,-130,-23.7825077450186
1.57542,0,-120,-20.5920031152654
1.57542,0,-110,-18.1744640119365
1.57542,0,-100,-16.3708209879207
1.57542,0,-90,-14.9011539723364
1.57542,0,-80,-13.7936428298809
1.57542,0,-70,-13.3626593232598
1.57542,0,-60,-14.3377107536143
1.57542,0,-50,-18.7997271156129
1.57542,0,-40,-21.3646010440355
1.57542,0,-30,-10.3604104415877
1.57542,0,-20,-5.00056590753753
1.57542,0,-10,-2.25517754235744
1.57542,0,0,-1.40130863393878
1.57542,0,10,-2.2754441492848
1.57542,0,20,-4.9778804268692
1.57542,0,30,-10.0852716249111
1.57542,0,40,-20.4128747042598
1.57542,0,50,-22.0845748503524
1.57542,0,60,-16.0571399407949
1.57542,0,70,-14.5883520159505
1.57542,0,80,-14.6824655799148
1.57542,0,90,-15.4695597155554
1.57542,0,100,-16.5952556686275
1.57542,0,110,-18.0262803662685
1.57542,0,120,-20.0895261610485
1.57542,0,130,-23.4491480070493
1.57542,0,140,-28.3316059242278
1.57542,0,150,-31.8995373139868
1.57542,0,160,-32.7429818945153
1.57542,0,170,-28.9087630703539
1.57542,0,180,-27.6951516138896
