"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.5815550434558
1.57542,0,-170,-23.7705208115976
1.57542,0,-160,-20.8036847138643
1.57542,0,-150,-19.9487820706063
1.57542,0,-140,-17.9102386343659
1.57542,0,-130,-15.8177351096758
1.57542,0,-120,-14.5518131682099
1.57542,0,-110,-13.5900327348319
1.57542,0,-100,-12.4050819792853
1.57542,0,-90,-10.793369458809
1.57542,0,-80,-8.77778675879812
1.57542,0,-70,-6.5138151167381
1.57542,0,-60,-4.2486311251311
1.57542,0,-50,-2.26398398779042
1.57542,0,-40,-0.813570680920548
1.57542,0,-30,-0.0905141509977177
1.57542,0,-20,-0.205314183081382
1.57542,0,-10,-1.02188680554943
1.57542,0,0,-1.7033169382143
1.57542,0,10,-1.23029839409502
1.57542,0,20,-0.252117315090124
1.57542,0,30,0.181171801262915
1.57542,0,40,-0.251004525387025
1.57542,0,50,-1.48091632089657
1.57542,0,60,-3.28308230689288
1.57542,0,70,-5.37080286010621
1.57542,0,80,-7.46948862364423
1.57542,0,90,-9.36934942991828
1.57542,0,100,-10.9472433733631
1.57542,0,110,-12.1562208013849
1.57542,0,120,-13.0447335128517
1.57542,0,130,-13.9535765052373
1.57542,0,140,-15.7341602912007
1.57542,0,150,-19.4383130560578
1.57542,0,160,-23.2399382553831
1.57542,0,170,-23.6147479977534
1.57542,0,180,-26.5815550434558
