"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-34.0683556776806
1.57542,0,-170,-25.9556572159313
1.57542,0,-160,-24.4478265856702
1.57542,0,-150,-24.8210924629745
1.57542,0,-140,-21.1679317201564
1.57542,0,-130,-18.5056573991643
1.57542,0,-120,-17.1674376698084
1.57542,0,-110,-16.1265153954115
1.57542,0,-100,-14.79589429755
1.57542,0,-90,-12.9980460601661
1.57542,0,-80,-10.7834948866004
1.57542,0,-70,-8.36485216422047
1.57542,0,-60,-6.06416635578797
1.57542,0,-50,-4.23597662433089
1.57542,0,-40,-3.2134978662193
1.57542,0,-30,-3.32536125950699
1.57542,0,-20,-5.0812772866825
1.57542,0,-10,-10.0209565801978
1.57542,0,0,-40.0509239301468
1.57542,0,10,-9.65228982756645
1.57542,0,20,-4.74772214393119
1.57542,0,30,-2.97799835918936
1.57542,0,40,-2.85071708804738
1.57542,0,50,-3.84339750980901
1.57542,0,60,-5.62039521424615
1.57542,0,70,-7.85817123241548
1.57542,0,80,-10.2182902289497
1.57542,0,90,-12.3851391353275
1.57542,0,100,-14.1310316487245
1.57542,0,110,-15.3743575854205
1.57542,0,120,-16.2746178207618
1.57542,0,130,-17.4159312825713
1.57542,0,140,-19.7755619230962
1.57542,0,150,-23.3366444334841
1.57542,0,160,-23.9391187461619
1.57542,0,170,-25.5895711254828
1.57542,0,180,-34.0683556776806
