"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.9904227206155
1.57542,0,-170,-28.5158802047164
1.57542,0,-160,-31.2567230670109
1.57542,0,-150,-29.031625383719
1.57542,0,-140,-26.7625996356694
1.57542,0,-130,-22.7328908403464
1.57542,0,-120,-19.4645153027506
1.57542,0,-110,-17.3227313183668
1.57542,0,-100,-15.7736687671028
1.57542,0,-90,-14.5142013711002
1.57542,0,-80,-13.5615913079824
1.57542,0,-70,-13.2092193009036
1.57542,0,-60,-14.1220277241541
1.57542,0,-50,-18.0604943536303
1.57542,0,-40,-22.468981623224
1.57542,0,-30,-11.3387614883786
1.57542,0,-20,-5.70245656081383
1.57542,0,-10,-2.7854066803236
1.57542,0,0,-1.79723877460117
1.57542,0,10,-2.55246535494704
1.57542,0,20,-5.13715803448041
1.57542,0,30,-10.0936635487155
1.57542,0,40,-19.2171620958662
1.57542,0,50,-19.4877297487824
1.57542,0,60,-15.0445340606267
1.57542,0,70,-13.9024055210647
1.57542,0,80,-14.1933829960471
1.57542,0,90,-15.1706854561592
1.57542,0,100,-16.5050679450752
1.57542,0,110,-18.1462928682443
1.57542,0,120,-20.3251866395619
1.57542,0,130,-23.2637936594397
1.57542,0,140,-25.5132439245246
1.57542,0,150,-25.7143851423922
1.57542,0,160,-26.9994839979113
1.57542,0,170,-27.1811704195522
1.57542,0,180,-25.9904227206155
