"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-23.0800046825696
1.57542,0,-170,-26.7259170606574
1.57542,0,-160,-28.2140972443809
1.57542,0,-150,-22.5317416831032
1.57542,0,-140,-19.7138607733137
1.57542,0,-130,-17.0119143586955
1.57542,0,-120,-14.5882727496171
1.57542,0,-110,-12.7377982531333
1.57542,0,-100,-11.2148775033926
1.57542,0,-90,-9.79167199548813
1.57542,0,-80,-8.42099915920574
1.57542,0,-70,-7.19262887632554
1.57542,0,-60,-6.2372184660507
1.57542,0,-50,-5.57799902488199
1.57542,0,-40,-4.91631857140043
1.57542,0,-30,-3.70196961575632
1.57542,0,-20,-1.96746580822898
1.57542,0,-10,-0.488643265278965
1.57542,0,0,0.0901090215048682
1.57542,0,10,-0.431897667617656
1.57542,0,20,-1.84321263750473
1.57542,0,30,-3.53662849683741
1.57542,0,40,-4.80699055436626
1.57542,0,50,-5.56725910758
1.57542,0,60,-6.27962165226196
1.57542,0,70,-7.24779256882001
1.57542,0,80,-8.48110364804066
1.57542,0,90,-9.86976445438894
1.57542,0,100,-11.3295720458026
1.57542,0,110,-12.8985231045401
1.57542,0,120,-14.7870384237388
1.57542,0,130,-17.2401467884083
1.57542,0,140,-20.0082871185012
1.57542,0,150,-22.8753163749577
1.57542,0,160,-27.7526402265208
1.57542,0,170,-25.8318573955009
1.57542,0,180,-23.0800046825696
