"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.0933462813961
1.57542,0,-170,-29.2172801946877
1.57542,0,-160,-31.6965434711377
1.57542,0,-150,-29.4971144857378
1.57542,0,-140,-27.3650212212241
1.57542,0,-130,-23.5091975881788
1.57542,0,-120,-20.2262362484787
1.57542,0,-110,-18.0435280618857
1.57542,0,-100,-16.4684233016368
1.57542,0,-90,-15.2134246285689
1.57542,0,-80,-14.3207856237143
1.57542,0,-70,-14.138697758612
1.57542,0,-60,-15.5100957419875
1.57542,0,-50,-21.4626301138197
1.57542,0,-40,-22.1481259799685
1.57542,0,-30,-10.4627219261144
1.57542,0,-20,-5.18072627270163
1.57542,0,-10,-2.42235122772252
1.57542,0,0,-1.51800863377703
1.57542,0,10,-2.33539302653335
1.57542,0,20,-4.99616106042448
1.57542,0,30,-10.111503794802
1.57542,0,40,-20.2577168234291
1.57542,0,50,-20.2230773802788
1.57542,0,60,-15.1971033747237
1.57542,0,70,-13.9935074564479
1.57542,0,80,-14.2875419541204
1.57542,0,90,-15.2930452079019
1.57542,0,100,-16.6639218234983
1.57542,0,110,-18.3184950599343
1.57542,0,120,-20.4152845362065
1.57542,0,130,-22.8778432246428
1.57542,0,140,-23.7845606114414
1.57542,0,150,-23.0714412545408
1.57542,0,160,-24.1479404543507
1.57542,0,170,-26.7177363014589
1.57542,0,180,-27.0933462813961
