"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-22.0760211200575
1.57542,0,-170,-24.6212367694367
1.57542,0,-160,-27.2453691795593
1.57542,0,-150,-22.6853690224881
1.57542,0,-140,-19.5149622126989
1.57542,0,-130,-16.5448044567798
1.57542,0,-120,-14.0441634336645
1.57542,0,-110,-12.1538388171869
1.57542,0,-100,-10.58489239559
1.57542,0,-90,-9.11865560831178
1.57542,0,-80,-7.72493222213589
1.57542,0,-70,-6.51236913577835
1.57542,0,-60,-5.65487787981154
1.57542,0,-50,-5.29184850068997
1.57542,0,-40,-5.3164841586954
1.57542,0,-30,-5.04900643120691
1.57542,0,-20,-3.79098412593107
1.57542,0,-10,-2.26474493526158
1.57542,0,0,-1.58211246699294
1.57542,0,10,-2.10510200183299
1.57542,0,20,-3.4586856518557
1.57542,0,30,-4.64671144620351
1.57542,0,40,-5.03942287991925
1.57542,0,50,-5.16681397050044
1.57542,0,60,-5.61356108433327
1.57542,0,70,-6.4987292542762
1.57542,0,80,-7.70556264898075
1.57542,0,90,-9.07209228829277
1.57542,0,100,-10.4915832305989
1.57542,0,110,-11.9876165300112
1.57542,0,120,-13.7596345143396
1.57542,0,130,-16.0532254043109
1.57542,0,140,-18.7056579031313
1.57542,0,150,-21.6050896185188
1.57542,0,160,-26.4394038122628
1.57542,0,170,-25.0631922992966
1.57542,0,180,-22.0760211200575
