"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-36.3411357247605
1.57542,0,-170,-25.9098786712413
1.57542,0,-160,-24.2904029128504
1.57542,0,-150,-22.9570131176246
1.57542,0,-140,-19.5841197763402
1.57542,0,-130,-17.6019913639315
1.57542,0,-120,-16.7347586522535
1.57542,0,-110,-16.0015536306219
1.57542,0,-100,-14.8369502013878
1.57542,0,-90,-13.1241577760037
1.57542,0,-80,-10.9665459293714
1.57542,0,-70,-8.58631531283898
1.57542,0,-60,-6.28629619543322
1.57542,0,-50,-4.39939968222226
1.57542,0,-40,-3.2558317081579
1.57542,0,-30,-3.21192833225751
1.57542,0,-20,-4.82870614067203
1.57542,0,-10,-9.67387857392272
1.57542,0,0,-26.7648440274073
1.57542,0,10,-9.12277422841477
1.57542,0,20,-4.36850154249841
1.57542,0,30,-2.70843431546062
1.57542,0,40,-2.68841849290089
1.57542,0,50,-3.77331992724533
1.57542,0,60,-5.61112487087373
1.57542,0,70,-7.86833740867491
1.57542,0,80,-10.2087844184895
1.57542,0,90,-12.330387126297
1.57542,0,100,-14.0194554417066
1.57542,0,110,-15.2014427074011
1.57542,0,120,-16.0436551269836
1.57542,0,130,-17.1462871807511
1.57542,0,140,-19.5779862093574
1.57542,0,150,-24.1720097948496
1.57542,0,160,-26.7348388006907
1.57542,0,170,-28.8881511347974
1.57542,0,180,-36.3411357247605
