"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.7210115658745
1.57542,0,-170,-25.1569161690878
1.57542,0,-160,-23.4810436771289
1.57542,0,-150,-22.9709161349225
1.57542,0,-140,-19.7593314275209
1.57542,0,-130,-17.5570013662044
1.57542,0,-120,-16.5099837404204
1.57542,0,-110,-15.6712589444373
1.57542,0,-100,-14.4521784963106
1.57542,0,-90,-12.7027099654997
1.57542,0,-80,-10.5141758991866
1.57542,0,-70,-8.11090785896581
1.57542,0,-60,-5.80096701980469
1.57542,0,-50,-3.92474357441968
1.57542,0,-40,-2.82173676440353
1.57542,0,-30,-2.8536692282538
1.57542,0,-20,-4.57508811932572
1.57542,0,-10,-9.53831407541284
1.57542,0,0,-30.2221148142654
1.57542,0,10,-9.38309741274943
1.57542,0,20,-4.64847312178701
1.57542,0,30,-3.02107680134945
1.57542,0,40,-3.0190222153788
1.57542,0,50,-4.12353866748294
1.57542,0,60,-6.00209324627767
1.57542,0,70,-8.33125121387556
1.57542,0,80,-10.7722423704644
1.57542,0,90,-13.0073149165578
1.57542,0,100,-14.7959240093217
1.57542,0,110,-16.0323295473854
1.57542,0,120,-16.8706538869024
1.57542,0,130,-17.9411872178116
1.57542,0,140,-20.3193828742856
1.57542,0,150,-24.3292208002881
1.57542,0,160,-25.576990405481
1.57542,0,170,-28.0557780467005
1.57542,0,180,-38.7210115658745
