"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.3705880898681
1.57542,0,-170,-28.7929541137815
1.57542,0,-160,-26.9049478281623
1.57542,0,-150,-24.5515048928825
1.57542,0,-140,-23.490916254267
1.57542,0,-130,-21.5691819201173
1.57542,0,-120,-19.3206618068187
1.57542,0,-110,-17.4792664131992
1.57542,0,-100,-15.9463874999016
1.57542,0,-90,-14.6224464004394
1.57542,0,-80,-13.6255671807604
1.57542,0,-70,-13.3061699738638
1.57542,0,-60,-14.403437327252
1.57542,0,-50,-18.8528923048519
1.57542,0,-40,-19.7999101581743
1.57542,0,-30,-10.0463258011276
1.57542,0,-20,-4.91455761654176
1.57542,0,-10,-2.23357745799344
1.57542,0,0,-1.392320291871
1.57542,0,10,-2.27018827155902
1.57542,0,20,-4.9865214208699
1.57542,0,30,-10.127926473646
1.57542,0,40,-20.5812418743876
1.57542,0,50,-22.0277777888874
1.57542,0,60,-16.0695277653357
1.57542,0,70,-14.6491914489485
1.57542,0,80,-14.7749876567855
1.57542,0,90,-15.5663831684472
1.57542,0,100,-16.6577856166951
1.57542,0,110,-18.0120133272225
1.57542,0,120,-19.9586495020581
1.57542,0,130,-23.1321048251394
1.57542,0,140,-27.4545172865114
1.57542,0,150,-29.8822656523033
1.57542,0,160,-31.5030161195964
1.57542,0,170,-29.2979546424742
1.57542,0,180,-27.3705880898681
