"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.2450312774183
1.57542,0,-170,-30.3550522667162
1.57542,0,-160,-31.7507173385295
1.57542,0,-150,-29.8917056188211
1.57542,0,-140,-27.0543074663101
1.57542,0,-130,-22.7715395387676
1.57542,0,-120,-19.6309844641351
1.57542,0,-110,-17.6118665574337
1.57542,0,-100,-16.1574510907808
1.57542,0,-90,-14.9972658141171
1.57542,0,-80,-14.1844823929234
1.57542,0,-70,-14.0641846813736
1.57542,0,-60,-15.4622099285017
1.57542,0,-50,-21.272633724649
1.57542,0,-40,-21.9903566652821
1.57542,0,-30,-10.4645297578396
1.57542,0,-20,-5.15945261172091
1.57542,0,-10,-2.38095037573078
1.57542,0,0,-1.46994842439215
1.57542,0,10,-2.29698735718026
1.57542,0,20,-4.9930325024019
1.57542,0,30,-10.2197542490787
1.57542,0,40,-21.3155516022414
1.57542,0,50,-20.7206133013897
1.57542,0,60,-15.3061606868479
1.57542,0,70,-14.0868115882195
1.57542,0,80,-14.3805576901544
1.57542,0,90,-15.3835464010322
1.57542,0,100,-16.788510063072
1.57542,0,110,-18.6149478701713
1.57542,0,120,-21.2288054506769
1.57542,0,130,-24.9079085799897
1.57542,0,140,-26.2622065817221
1.57542,0,150,-24.5030045804927
1.57542,0,160,-25.1516598409729
1.57542,0,170,-27.6287278483245
1.57542,0,180,-28.2450312774183
