"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-37.1576201527896
1.57542,0,-170,-23.407346213117
1.57542,0,-160,-19.9630025881993
1.57542,0,-150,-18.5308631846304
1.57542,0,-140,-16.7438737594711
1.57542,0,-130,-15.7244398511632
1.57542,0,-120,-15.5299513322688
1.57542,0,-110,-15.3686196163319
1.57542,0,-100,-14.5877892797425
1.57542,0,-90,-13.0334778231584
1.57542,0,-80,-10.8747583142553
1.57542,0,-70,-8.40817844911403
1.57542,0,-60,-5.99231995743518
1.57542,0,-50,-3.9983153134402
1.57542,0,-40,-2.7731421875184
1.57542,0,-30,-2.66831905840639
1.57542,0,-20,-4.23234673281187
1.57542,0,-10,-9.04537409862689
1.57542,0,0,-45.004711511894
1.57542,0,10,-8.77021225935832
1.57542,0,20,-4.03210669220156
1.57542,0,30,-2.50389759569458
1.57542,0,40,-2.63863546330519
1.57542,0,50,-3.86642280717789
1.57542,0,60,-5.81988713186171
1.57542,0,70,-8.15388845199937
1.57542,0,80,-10.5086637565685
1.57542,0,90,-12.5348897280859
1.57542,0,100,-13.9473634507145
1.57542,0,110,-14.6175165268387
1.57542,0,120,-14.7624325561972
1.57542,0,130,-15.0572376264919
1.57542,0,140,-16.3042205027145
1.57542,0,150,-18.4638155244371
1.57542,0,160,-19.9965032232952
1.57542,0,170,-23.0584190464145
1.57542,0,180,-37.1576201527896
