"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.1289654765192
1.57542,0,-170,-26.5160427827189
1.57542,0,-160,-23.980756028271
1.57542,0,-150,-23.1020918073459
1.57542,0,-140,-24.3699171290681
1.57542,0,-130,-23.9121289382536
1.57542,0,-120,-21.0575087431609
1.57542,0,-110,-18.5884064329628
1.57542,0,-100,-16.7011532142759
1.57542,0,-90,-15.1804470655583
1.57542,0,-80,-14.0606066298517
1.57542,0,-70,-13.6566923606915
1.57542,0,-60,-14.7163276585425
1.57542,0,-50,-19.4027976234011
1.57542,0,-40,-20.5440770307482
1.57542,0,-30,-10.1172052049932
1.57542,0,-20,-4.89528084316409
1.57542,0,-10,-2.1895105428461
1.57542,0,0,-1.34235069391559
1.57542,0,10,-2.2095353547365
1.57542,0,20,-4.89635638552551
1.57542,0,30,-9.96802012703447
1.57542,0,40,-19.8300973279991
1.57542,0,50,-20.8799257680755
1.57542,0,60,-15.5847725958801
1.57542,0,70,-14.258962942917
1.57542,0,80,-14.4448116210668
1.57542,0,90,-15.3221711983375
1.57542,0,100,-16.5487162010519
1.57542,0,110,-18.0924137387359
1.57542,0,120,-20.2604930206033
1.57542,0,130,-23.6095903701339
1.57542,0,140,-27.6645958657272
1.57542,0,150,-29.1533478915625
1.57542,0,160,-29.9228847070099
1.57542,0,170,-28.6275926094194
1.57542,0,180,-27.1289654765192
