"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-32.8708065162578
1.57542,0,-170,-31.3954104852572
1.57542,0,-160,-26.4459630209885
1.57542,0,-150,-23.1293971053678
1.57542,0,-140,-21.5629308510411
1.57542,0,-130,-20.5463743855844
1.57542,0,-120,-19.484325395227
1.57542,0,-110,-18.3208456415427
1.57542,0,-100,-17.0713347039724
1.57542,0,-90,-15.6870576242821
1.57542,0,-80,-14.0578950396809
1.57542,0,-70,-12.0057078057538
1.57542,0,-60,-9.3685649245243
1.57542,0,-50,-6.2397575086577
1.57542,0,-40,-3.03220429647731
1.57542,0,-30,-0.205447486503496
1.57542,0,-20,1.93949504294865
1.57542,0,-10,3.25534756264062
1.57542,0,0,3.68082533613958
1.57542,0,10,3.19781990652214
1.57542,0,20,1.81989970494616
1.57542,0,30,-0.397870110210128
1.57542,0,40,-3.31756712400283
1.57542,0,50,-6.64148597249517
1.57542,0,60,-9.88404406692729
1.57542,0,70,-12.596421416836
1.57542,0,80,-14.7118064969975
1.57542,0,90,-16.4530805170911
1.57542,0,100,-18.0248733491696
1.57542,0,110,-19.5300161323316
1.57542,0,120,-20.9852537658611
1.57542,0,130,-22.2913376546811
1.57542,0,140,-23.3872223855495
1.57542,0,150,-24.9364597027512
1.57542,0,160,-28.3493117707657
1.57542,0,170,-32.772213845884
1.57542,0,180,-32.8708065162578
