"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.6765757685881
1.57542,0,-170,-27.4241491894112
1.57542,0,-160,-25.3775455371604
1.57542,0,-150,-24.8026032698589
1.57542,0,-140,-25.7075084719273
1.57542,0,-130,-23.9828716197837
1.57542,0,-120,-20.9383491642763
1.57542,0,-110,-18.6119655343333
1.57542,0,-100,-16.8441335500691
1.57542,0,-90,-15.4177379861504
1.57542,0,-80,-14.3943783356976
1.57542,0,-70,-14.121468896063
1.57542,0,-60,-15.4406820051792
1.57542,0,-50,-21.324781352807
1.57542,0,-40,-21.2941259663305
1.57542,0,-30,-10.1425085473763
1.57542,0,-20,-4.94840589120528
1.57542,0,-10,-2.23861952300291
1.57542,0,0,-1.36516533273252
1.57542,0,10,-2.19497690205254
1.57542,0,20,-4.82856276574002
1.57542,0,30,-9.80006662964676
1.57542,0,40,-19.5352731068053
1.57542,0,50,-22.1843594135733
1.57542,0,60,-16.1340024314914
1.57542,0,70,-14.6117778202018
1.57542,0,80,-14.680543479207
1.57542,0,90,-15.4554109628597
1.57542,0,100,-16.579543421989
1.57542,0,110,-18.0118339473473
1.57542,0,120,-20.0363499579215
1.57542,0,130,-23.2316312597681
1.57542,0,140,-28.0151340699845
1.57542,0,150,-32.8613037876964
1.57542,0,160,-33.7903604089274
1.57542,0,170,-29.4616884866756
1.57542,0,180,-27.6765757685881
