"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-22.2835771302873
1.57542,0,-170,-24.9619391074689
1.57542,0,-160,-26.4916457199719
1.57542,0,-150,-22.4958051514432
1.57542,0,-140,-20.16297475232
1.57542,0,-130,-17.4401537983897
1.57542,0,-120,-14.8606939869162
1.57542,0,-110,-12.9093581293133
1.57542,0,-100,-11.3316692270551
1.57542,0,-90,-9.88513245979487
1.57542,0,-80,-8.5197693972881
1.57542,0,-70,-7.32530475757967
1.57542,0,-60,-6.43588846993167
1.57542,0,-50,-5.88328019400297
1.57542,0,-40,-5.3497436415696
1.57542,0,-30,-4.18106688044652
1.57542,0,-20,-2.36591781319596
1.57542,0,-10,-0.783145870105605
1.57542,0,0,-0.129544768902486
1.57542,0,10,-0.591078750907333
1.57542,0,20,-1.92155400422615
1.57542,0,30,-3.47737402312584
1.57542,0,40,-4.57397087092461
1.57542,0,50,-5.21864216522379
1.57542,0,60,-5.89812632868954
1.57542,0,70,-6.87300287822655
1.57542,0,80,-8.11595731597277
1.57542,0,90,-9.50089396074033
1.57542,0,100,-10.9412490246431
1.57542,0,110,-12.4779696394985
1.57542,0,120,-14.3122784112533
1.57542,0,130,-16.6368072179571
1.57542,0,140,-19.1688969143181
1.57542,0,150,-21.9494216627816
1.57542,0,160,-27.1934453193751
1.57542,0,170,-25.3673347364901
1.57542,0,180,-22.2835771302873
