"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.231983332136
1.57542,0,-170,-28.9328125128739
1.57542,0,-160,-36.6109033714194
1.57542,0,-150,-34.4533661492123
1.57542,0,-140,-27.984593231622
1.57542,0,-130,-22.7753927853295
1.57542,0,-120,-19.581460061646
1.57542,0,-110,-17.6256870103131
1.57542,0,-100,-16.2289762611245
1.57542,0,-90,-15.0959429826627
1.57542,0,-80,-14.2773894166072
1.57542,0,-70,-14.1139630917395
1.57542,0,-60,-15.3836998088126
1.57542,0,-50,-20.4228033526942
1.57542,0,-40,-21.2824501100733
1.57542,0,-30,-10.638415167544
1.57542,0,-20,-5.35845075958937
1.57542,0,-10,-2.57951154675779
1.57542,0,0,-1.66555064332699
1.57542,0,10,-2.48800438284965
1.57542,0,20,-5.18451220402464
1.57542,0,30,-10.4459913246622
1.57542,0,40,-21.5946112743216
1.57542,0,50,-19.9275049705368
1.57542,0,60,-14.9298024449609
1.57542,0,70,-13.8168105649438
1.57542,0,80,-14.1935849477483
1.57542,0,90,-15.2951236166982
1.57542,0,100,-16.8082320402247
1.57542,0,110,-18.7117622546038
1.57542,0,120,-21.2750185461221
1.57542,0,130,-24.4807278172716
1.57542,0,140,-25.3427795216847
1.57542,0,150,-24.1022061734285
1.57542,0,160,-25.0281281445106
1.57542,0,170,-26.5898066811431
1.57542,0,180,-26.231983332136
