"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-56.96039579066
1.57542,0,-170,-23.3038798035919
1.57542,0,-160,-20.3504295860473
1.57542,0,-150,-19.1522185487129
1.57542,0,-140,-16.9900504470758
1.57542,0,-130,-15.6334065066298
1.57542,0,-120,-15.2088058050618
1.57542,0,-110,-14.9007972270741
1.57542,0,-100,-14.0742336472494
1.57542,0,-90,-12.548933112738
1.57542,0,-80,-10.4492386510614
1.57542,0,-70,-8.05082013617233
1.57542,0,-60,-5.70276715069679
1.57542,0,-50,-3.76270734089351
1.57542,0,-40,-2.56515082168921
1.57542,0,-30,-2.46111443422519
1.57542,0,-20,-4.00517695597625
1.57542,0,-10,-8.7334039955146
1.57542,0,0,-32.304658506347
1.57542,0,10,-8.9361298588851
1.57542,0,20,-4.1184077510435
1.57542,0,30,-2.53236768047423
1.57542,0,40,-2.6032744288701
1.57542,0,50,-3.77646157605745
1.57542,0,60,-5.69566086977259
1.57542,0,70,-8.01387961132052
1.57542,0,80,-10.3664419234927
1.57542,0,90,-12.4055787618264
1.57542,0,100,-13.8506229414637
1.57542,0,110,-14.5705968295592
1.57542,0,120,-14.7730799772401
1.57542,0,130,-15.1199671709201
1.57542,0,140,-16.3668145810225
1.57542,0,150,-18.3312217886703
1.57542,0,160,-19.6705802897147
1.57542,0,170,-23.0410031826894
1.57542,0,180,-56.9603957906602
