"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-43.8564743858655
1.57542,0,-170,-22.7817801524777
1.57542,0,-160,-19.428290100044
1.57542,0,-150,-18.0240622546426
1.57542,0,-140,-16.1598645323948
1.57542,0,-130,-14.9880102534073
1.57542,0,-120,-14.6312162167987
1.57542,0,-110,-14.378552997949
1.57542,0,-100,-13.6287169477968
1.57542,0,-90,-12.1916300032173
1.57542,0,-80,-10.1814469592242
1.57542,0,-70,-7.87033324815565
1.57542,0,-60,-5.60613396595701
1.57542,0,-50,-3.74683231196844
1.57542,0,-40,-2.62615769181078
1.57542,0,-30,-2.59379869303875
1.57542,0,-20,-4.21736975073296
1.57542,0,-10,-9.12581866154945
1.57542,0,0,-38.4531078819014
1.57542,0,10,-8.74304348963394
1.57542,0,20,-4.08918673630281
1.57542,0,30,-2.57690454966014
1.57542,0,40,-2.69914728446649
1.57542,0,50,-3.91829983101664
1.57542,0,60,-5.88551871852395
1.57542,0,70,-8.25588847110643
1.57542,0,80,-10.6620453616067
1.57542,0,90,-12.7537404869795
1.57542,0,100,-14.2559952154779
1.57542,0,110,-15.0415296141345
1.57542,0,120,-15.2984579883643
1.57542,0,130,-15.6704187338124
1.57542,0,140,-16.9232072205019
1.57542,0,150,-18.846921048801
1.57542,0,160,-20.0153821455994
1.57542,0,170,-23.2268501635877
1.57542,0,180,-43.8564743858655
