"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.8659215644137
1.57542,0,-170,-22.5642846734862
1.57542,0,-160,-19.5383282352687
1.57542,0,-150,-18.5615672598042
1.57542,0,-140,-16.8260523975556
1.57542,0,-130,-15.5941161306205
1.57542,0,-120,-15.1736454806681
1.57542,0,-110,-14.8649005122279
1.57542,0,-100,-14.057655458288
1.57542,0,-90,-12.5634073114909
1.57542,0,-80,-10.4947898186494
1.57542,0,-70,-8.11523771767007
1.57542,0,-60,-5.76867608228399
1.57542,0,-50,-3.82284831090462
1.57542,0,-40,-2.62808593132528
1.57542,0,-30,-2.53648394027277
1.57542,0,-20,-4.078253403039
1.57542,0,-10,-8.73178102327787
1.57542,0,0,-35.8122057549547
1.57542,0,10,-9.27754936271632
1.57542,0,20,-4.32216089035804
1.57542,0,30,-2.67249465387577
1.57542,0,40,-2.69102040610329
1.57542,0,50,-3.81128993942158
1.57542,0,60,-5.68681390070008
1.57542,0,70,-7.99097239826278
1.57542,0,80,-10.3703738316014
1.57542,0,90,-12.4717047923766
1.57542,0,100,-14.0106785363195
1.57542,0,110,-14.8634504939949
1.57542,0,120,-15.221504980962
1.57542,0,130,-15.7107466678922
1.57542,0,140,-17.0806382872382
1.57542,0,150,-19.0876327840303
1.57542,0,160,-20.245690483835
1.57542,0,170,-23.5247061122728
1.57542,0,180,-40.8659215644138
