"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.1536149662943
1.57542,0,-170,-29.1454065333974
1.57542,0,-160,-28.4425179939582
1.57542,0,-150,-25.3474984528294
1.57542,0,-140,-24.1316019975182
1.57542,0,-130,-23.1510503105036
1.57542,0,-120,-21.6442249261952
1.57542,0,-110,-20.0342770085697
1.57542,0,-100,-18.4859174108958
1.57542,0,-90,-16.9392931343154
1.57542,0,-80,-15.2683582732505
1.57542,0,-70,-13.2132853983464
1.57542,0,-60,-10.4511253004493
1.57542,0,-50,-7.0445916797832
1.57542,0,-40,-3.55443286155457
1.57542,0,-30,-0.530907890303858
1.57542,0,-20,1.73146117943547
1.57542,0,-10,3.11575615311476
1.57542,0,0,3.5837342036404
1.57542,0,10,3.1322487981442
1.57542,0,20,1.78175480608094
1.57542,0,30,-0.420626388988565
1.57542,0,40,-3.35934252992289
1.57542,0,50,-6.75266057826109
1.57542,0,60,-10.0855354431026
1.57542,0,70,-12.8334913079317
1.57542,0,80,-14.9048837749022
1.57542,0,90,-16.5624549342756
1.57542,0,100,-18.0322781330332
1.57542,0,110,-19.4228244994187
1.57542,0,120,-20.7803784031038
1.57542,0,130,-21.9847988601797
1.57542,0,140,-22.8288992709214
1.57542,0,150,-24.0450262790365
1.57542,0,160,-26.8537705773788
1.57542,0,170,-28.1238942799447
1.57542,0,180,-27.1536149662943
