"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,6.83264003391563
1.57542,0,-170,4.29061062690499
1.57542,0,-160,7.01291448298628
1.57542,0,-150,14.0844169961233
1.57542,0,-140,30.436455884497
1.57542,0,-130,16.2252485924373
1.57542,0,-120,11.5313413258041
1.57542,0,-110,10.4326349371282
1.57542,0,-100,10.0280200834003
1.57542,0,-90,9.65229855416396
1.57542,0,-80,9.25703056159606
1.57542,0,-70,9.12232749886341
1.57542,0,-60,9.99536128412323
1.57542,0,-50,16.4335245862427
1.57542,0,-40,2.40859266973769
1.57542,0,-30,3.66601513844635
1.57542,0,-20,1.78299808929128
1.57542,0,-10,2.92762076333958
1.57542,0,0,3.71933477042981
1.57542,0,10,4.08842525239303
1.57542,0,20,4.26817753864581
1.57542,0,30,5.82289089724085
1.57542,0,40,5.22166413836656
1.57542,0,50,14.7929897999095
1.57542,0,60,9.24424508909903
1.57542,0,70,8.34831731969928
1.57542,0,80,8.26812197546159
1.57542,0,90,8.40205606073408
1.57542,0,100,8.57135856202413
1.57542,0,110,8.86105219943849
1.57542,0,120,9.62089915164386
1.57542,0,130,12.3827357578182
1.57542,0,140,22.8165914225128
1.57542,0,150,1.79429794845041
1.57542,0,160,12.3173502285685
1.57542,0,170,9.90502247575134
1.57542,0,180,6.83264003391565
