"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,7.13088125017043
1.57542,0,-170,8.618288545983
1.57542,0,-160,7.3237342216617
1.57542,0,-150,3.67759079983724
1.57542,0,-140,2.80092975267825
1.57542,0,-130,3.59315839857312
1.57542,0,-120,4.42550690044616
1.57542,0,-110,5.51438398781111
1.57542,0,-100,6.64935548593081
1.57542,0,-90,7.3678552166031
1.57542,0,-80,7.49668897793764
1.57542,0,-70,7.20023864589586
1.57542,0,-60,6.73631575717991
1.57542,0,-50,6.29772879530743
1.57542,0,-40,6.02660984151425
1.57542,0,-30,6.05105867288402
1.57542,0,-20,6.39819881337922
1.57542,0,-10,6.91023136230047
1.57542,0,0,14.9093743942298
1.57542,0,10,6.60454593732411
1.57542,0,20,6.24674811276642
1.57542,0,30,5.9341344162814
1.57542,0,40,5.96535341538298
1.57542,0,50,6.3626182085996
1.57542,0,60,6.98649712112603
1.57542,0,70,7.66527073672615
1.57542,0,80,8.16276129936415
1.57542,0,90,8.13699042323278
1.57542,0,100,7.32733067218484
1.57542,0,110,5.92940966558138
1.57542,0,120,4.64223189722689
1.57542,0,130,3.96984171909988
1.57542,0,140,3.67350375916035
1.57542,0,150,4.81009723949932
1.57542,0,160,9.85642643026632
1.57542,0,170,18.386914918104
1.57542,0,180,7.13088125017031
